Pre_surn	Pre_fore
Astley	Thomas
Astley	William
Aston	Edward
Aston	George
Aston	Henry Hervy
Aston	Jacobus
Aston	Johannes
Aston	John
Aston	Richard
Aston	Richardus
Aston	Robert
Aston	Robertus
Aston	Thomas
Aston	William
Aston	Willielmus
Astrete	Robert
Astrey	Francis
Astrop	John
Astroppe	Johannes
Astry	Francis
Astry	Franciscus
Atcherley	James
Atee	Arthur
Atfeild	Ambrosi
Atherolde	William
Atherton	Johannes
Atherton	John
Atherton	Philip
Atherton	Ruben
Atherton	Thomae
Atherton	Thomas
Athill	James
Athill	Joannis
Athill	John
Athorp	Robertus
Athous	Christopheri
Athow	Christopheri
Athow	John
Athow	Robert
Atkin	Thomas
Atkins	Henry
Atkins	Hewici
Atkins	James
Atkins	Johannes
Atkins	John
Atkins	Robert
Atkins	Thome
Atkins	unknown
Atkins	William
Atkins	Williamus
Atkinson	
Atkinson	Arthur
Atkinson	Brian
Atkinson	Briani
Atkinson	Brianus
Atkinson	Carleton
Atkinson	Christopher
Atkinson	Edwardi
Atkinson	Franciscus
Atkinson	Georgius
Atkinson	Gilberti
Atkinson	Henricus
Atkinson	Henry
Atkinson	Hugh
Atkinson	Isaac
Atkinson	Jacobus
Atkinson	Johannes
Atkinson	John
Atkinson	Jonas
Atkinson	Jonathan
Atkinson	Joseph
Atkinson	Marmaducus
Atkinson	Miles
Atkinson	Myles
Atkinson	Peter
Atkinson	Ralph
Atkinson	Richard
Atkinson	Richard Moseley
Atkinson	Richard Mosley
Atkinson	Richardi
Atkinson	Richardus
Atkinson	Richi
Atkinson	Robert
Atkinson	Thomas
Atkinson	Thomas Dinham
Atkinson	Thome
Atkinson	Unknown
Atkinson	William
Atkinson	Willimus
Atkinson	Wm
Atkinsonne	Willimus
Atkyns	Johannes
Atkyns	Richard
Atkyns	Robertus
Atkyns	Simones
Atkyns	Simonus
Atkyns	Walteri
Atkynson	Johannes
Atkynson	Marmaducus
Atkynson	Nichoaus
Atkynson	Ricardi
Atkynson	Ricardus
Atkynson	Thomas
Atlay	Henry
Atlay	Richard
Atlesey	Phillippus
Atlin alias Thacker	Johannis
Atterbury	Charles Lewis
Atterbury	Francis
Atterbury	Franciscus
Atterbury	Lewis
Atterbury	Ludovicus
Atterbury	Osborne
Atteshell	Thomas
Atthill	Edward
Attke	Georgius
Attkins	John
Atton	Chamberlain
Atton	Georgius
Atton	Stephanus
Attow	Christopheri
Attwell	Joseph
Attwell-Small	Joseph
Attwill	Thomas
Attwood	Edmund
Attwood	James Estcourt
Attwood	John
Attwood	Kingus
Attwood	Samuel
Attwood	Thomas
Attwood	Walterus
Attwood	Willimus
Atty	John Cape
Atwell	Joseph
Atwell	not given
Atwick	Johannes
Atwill	Hugo
Atwill	not given
Atwill	Thomas
Atwood	Clementis
Atwood	Edward
Atwood	Francis Thomas
Atwood	George
Atwood	Georgius
Atwood	Henricus
Atwood	Johannes
Atwood	John
Atwood	Kingus
Atwood	Thomas
Atwood	Thomas Stephen
Atwood	unknown
Atye	Arthurus
Auber	John
Aubery	Edmund
Aubery	John
Aubery	Samuel
Aubery	Samuelis
Aubin	Philip
Aubrey	Edmund
Aubrey	Edward
Aubrey	James Gough
Aubrey	John William
Aubrey	Lodovicus
Aubrey	Samuelis
Aubrey	Thomas
Aubrey	Timothy
Aubrey	William
Aubry	Lodovicus
Aucher	John
Aucher	Robert
Auchorne	Gulielmi
Audain	John
Audeley	Robertus
Audesley	Henry
Audley	John
Audley	Nicholas
Audley	Robert
Audley	Thomas
Audly	Thomas
Audry	Bartholomeis
Aufrere	George John
Aufrere	Philip Du Val
Auger	
Auger	Willelmus
Augher	
Augier	Georgius
Augier	Johannes
Aulmon	Thomas
Ault	George
Ault	Jacobi
Aunger	Franciscus
Aungier	Edvardus
Ausham	Richardus
Aust	Gulielmus
Austen	Gulielmus
Austen	Henricus
Austen	Henry
Austen	Henry Thomas
Austen	James
Austen	Johannes
Austen	John
Austen	Radulphus
Austen	Sackville
Austen	Thomas
Austen	William
Austin	Edvardus
Austin	Henricus
Austin	John
Austin	Not given
Austin	Petrus
Austin	Richard
Austin	Robert Mountague
Austin	Wiltshire Stanton
Austine	Richardus
Austyn	Nicholas
Austyn	Willimus
Avarne	Isaac
Avarne	Thomas
Avecott	Alexander
Avelin	Thomas
Aveling	Thomas
Aveling	Thomas Tipping
Aveling	William
Avenant	Thomae
Avenant	Thomas
Avensham	Richus
Averey	Thomas
Averre	Isaac
Avery	John
Avery	Josephus
Avery	Ricardus
Avery	William
Avery	Willimus
Avery	Wm
Avis	Robertus
Avis	Thomas
Avyn	Johannes
Awberry	Thomas
Awbery	John
Awbery	Thomas
Awbrey	Arthurus
Awbrey	John
Awbrey	Ludovicus
Awbrey	Thomas
Awbrey	Willimus
Awbrie	Walterus
Awbyn	Johannes
Awcher	James
Awder	Georgius
Awdley	Rogerus
Awdrey	Johannes
Awfield	Robertus
Awforde	Johannis
Awklande	Edmundus
Awres	Robertus
Awsten	Johannes
Awsten	Thomas
Awsten	Willimus
Awxley	Georgij
Axe	James
Axe	Johannes
Axtell	John
Axton	Thomas
Ayas	Eligei
Ayborough	Edwardi
Ayckton	Johannes
Ayclyn	William
Ayde	Robert
Ayelway	Charles
Ayer	Giles
Ayer	Johannis
Ayer	John
Ayerst	Gulielmus
Ayerst	William
Ayhurst	Thomas
Aylarde	Johannis
Ayleman	Armine
Ayles	Silas
Ayles	Sylas
Aylesbury	Thomas
Aylesworth	Humphredus
Aylett	Egidius
Ayleway	Charles
Ayleway	Isaacus
Ayleway	Thomas
Ayleworth	Humfrey
Ayliffe	Josephus
Ayling	John
Aylmer	Francis
Aylmer	Johannes
Aylmer	John
Aylmer	Justini
Aylmer	Justiniani
Aylmer	Robert
Aylmer	Theophilus
Aylmer	William
Ayloffe	Jacobi
Ayloffe	Johannes
Ayloffe	Johnis
Ayloffe	Thomas
Aylsbury	Thomas
Aylward	Johannes
Aylward	William
Aylward	Willimus
Aylway	Isaac
Aylworth	Humfrey
Aylworth	Johannes
Aylworth	John
Aymes	John
Aynesley	Charles
Aynesworth	Radulphi
Aynesworthe	Willielmus
Aynscomb	Thomas
Aynsley	Charles
Aynsworth	Georgius
Aynsworth	Guilielmus
Aynsworth	Radulphus
Aynsworth	Richardus
Aynsworth	Robertus
Aynsworth	Thomas
Aynsworth	Thome
Ayray	Henricus
Ayray	Johannes
Ayre	Egidius
Ayres	Dallington
Ayres	Reginald
Ayres	unknown
Ayro	Rogeri
Ayrson	William
Ayscoghe	Johannes
Ayscough	Francis
Ayscough	Gabriel
Ayscough	Jacobus
Ayscough	James
Ayscough	Philip
Ayscough	Samuel
Ayscough	Unknown
Ayshford	Rogerus
Ayskew	Unknown
Aysley	Thomas
Ayslock	Johannes
Ayspole	Thomas
Aythorp	East
Ayton	Edward
Azlock	Gul.
B*	Ralph
B----	Johannes
B..tt	James
Baad	Jacobus
Baad	James
Baalgay	Paulinus
Babage	Hugo
Babault	--
Babb	Bernardus
Babb	Johannes
Babb	John
Babb	Rob'tus
Babb	Simon
Babbington	Franciscus
Babbington	Richardus
Babbyngton	Gervasius
Baber	Johannes
Baber	John
Baber	not given
Baber	Thomas
Babington	
Babington	Charles Maitland
Babington	Franciscus
Babington	Henry
Babington	Humfrey
Babington	John
Babington	Josiah
Babington	Matthew
Babington	Richard
Babington	William
Babthorpe	Robertus
Babyngton	Edwardus
Babyngton	Thomas
Bacchous	Gilbertus
Bacchus	Christoferus
Bach	Johannes
Bach	Sharrington
Bach	William
Bach	Williamus
Bacheler	Edmund
Bacheller	Paul
Bachellor	Christopher
Bachelor	Danelis
Bachelor	Thomas
Bachiler	Stephen
Bachler	Richard
Bach`	William
Backehouse	Gilbertus
Backer	missing
Backester alias Essex	Thomas
Backhouse	Adam
Backhouse	Edward
Backhouse	George
Backhouse	Isaacus
Backhouse	James
Backhouse	Joseph
Backhouse	Robert
Backhouse	Thomas Henry
Backhouse	William
Backhowse	Christopherus
Backler	Jacob
Backler	James
Backler	Johannes
Backler	Samuel
Backler	Samuelis
Backshell	John
Backwell	Bret
Backwell	Brett
Bacon	Danielis
Bacon	Edvardus
Bacon	Francis
Bacon	Georgius
Bacon	Gulielmi
Bacon	Joannis
Bacon	John
Bacon	Lucus
Bacon	Michael
Bacon	Nicholas
Bacon	Nicolai
Bacon	Phanuelus
Bacon	Richardus
Bacon	Robert
Bacon	Thomas
Bacon	William
Badally	George
Badam	Arthur
Badam	Ricardus
Badcock	Christoforus
Badcock	Christopher
Badcock	Henry
Badcock	Joannis
Badcock	John
Badcocke	Christofer
Badcocke	Christoforus
Badcocke	Heritage
Badcok	Christoferus
Baddam	Johannes
Baddeley	George
Baddeley	Jacobus
Baddeley	Richard
Baddesley	George
Baddiley	John
Baddiley	Ralph
Baddily	William
Badeley	Joseph
Badelie	Willimus
Badell	Henricus
Badelly	George
Baden	Thomas
Badger	Charles
Badger	Edward
Badger	Jacobus
Badger	James
Badger	Johannes
Badger	Laurentius
Badger	Richardus
Badger	Willelmus
Badham	Caroli
Badham	Carolus
Badham	Johannes
Badnoll	Thomas
Badnor	James
Badul	Willimus
Bagarde	Thomas
Bagbeare	Johannes
Bagbeare	Nicholaus
Bagge	Charles
Baggs	Samuel
Baggshawe	Willimus
Bagh	Thomas
Baghott	Kinard
Baghott	Simon
Baghott	Thomas
Baghott	William
Baghott De la Beer	John
Bagley	George
Bagley	William
Bagly	Henricus
Bagnal	William
Bagnall	Gibbons
Bagnall	Henry
Bagnall	Joannes
Bagnall	John
Bagnall	Ricardus
Bagnall	Richardus
Bagnall	Robertus
Bagnell	Richardus
Bagnell	Robertus
Bagnold	Jos.
Bagot	Alexander
Bagot	Lewis
Bagot	Ralph
Bagot	Richard
Bagot	Walter
Bagott	Alexander
Bagshaw	
Bagshaw	Edmundus
Bagshaw	Edward
Bagshaw	Edwardus
Bagshaw	Francis
Bagshaw	Harrington
Bagshaw	Henry
Bagshaw	Thomas
Bagshaw	William
Bagshawe	Gervase
Bagshawe	Henrici
Bagshawe	Johannes
Bagshawe	Thomas
Bagshott	Thomas
Bagtor	Johannes
Baguely	Hugo
Bagulay	Robertus
Bagulaye	Richardus
Baguley	Alexandrus
Baguley	Georgius
Baguley	Hugo
Baguley	Johannes
Bagwell	Henrici
Bagwell	Henricus
Bagwell	Hugh
Bagwell	Johannes
Bagwell	John
Bagwill	Johannes
Bailes	John
Bailey	Benjamin
Bailey	Guilielmus
Bailey	Hugh
Bailey	J.
Bailey	James
Bailey	John
Bailey	Laurence
Bailey	Nicholas
Bailey	Skynner
Bailey	Thomae
Bailey	William
Bailey	Willimus
Bailie	A.H.R.
Bailie	Christoferi
Bailie	Geoffrey
Bailie	Roberti
Bailie	Walterus
Baillie	Charles
Baillye	Thome
Baily	Anselm
Baily	Edward
Baily	Johannes
Baily	John
Baily	Will'mus
Baily	William
Baily alias Bayly	[Thomas]
Bailye	Christoferi
Bailye	Hugh
Bain	John Rodbard
Bainard	Adielis
Bainbridge	Edward
Bainbridge	Francis
Bainbridge	Philip
Bainbridge	Reginald
Bainbridge	Richard
Bainbridge	Richardi
Bainbridge	Thomae
Bainbridge	Thomas
Bainbridgg	Richardi
Bainbrig	Christopher
Bainbrigg	Reginaldi
Bainbrigg	Richard
Bainbrigg	Thomas
Bainbrigge	John
Bainbrigge	Thomas
Baine	Edwardus
Baines	Edmund Lewin
Baines	Edw
Baines	Gulielmi
Baines	James Johnson
Baines	Johannes
Baines	John
Baines	Petrus
Baines	Robert Edmund
Baines	Samuelis
Baines	Thomas
Baines	William
Bainton	Johannes
Bairstow	Paul
Baist	Abrahami
Baiste	Abrahami
Baite	Matthew
Baitson	Christopher
Baitson	Christopherus
Baitson	Leonardus
Baitson	Richardus
Baker	
Baker	Aaron
Baker	Aaron Abraham
Baker	Abraham
Baker	Abrahami
Baker	Anthony
Baker	Beresfordi
Baker	Charles
Baker	Danielis
Baker	Edmundi
Baker	Edward
Baker	Edwardus
Baker	Francis
Baker	George
Baker	Georgii
Baker	Georgius
Baker	Guilielmus
Baker	Gulielmi
Baker	Gulielmus
Baker	Henricus
Baker	Henry
Baker	Jacobus
Baker	James
Baker	Jo:
Baker	Joh'es
Baker	Johannes
Baker	Johannis
Baker	Johes
Baker	John
Baker	Jonas
Baker	Lawrence Palk
Baker	Nicholas
Baker	Nicholaus
Baker	Not given
Baker	Oliver
Baker	Oliverus
Baker	Philip
Baker	Philip (same)
Baker	Philippus
Baker	Ricardus
Baker	Richard
Baker	Richardus
Baker	Robert
Baker	Robert George
Baker	Roberti
Baker	Robertus
Baker	Samuel
Baker	Samuelem
Baker	Samuelis
Baker	Samuelus
Baker	Slade
Baker	Thomas
Baker	unknown
Baker	Wilhellmus
Baker	Wilhelmus
Baker	William
Baker	William Lloyd
Baker	Willielmi
Baker	Willimus
Bakewell	John
Bakon	Thomas
Balam	Edmund
Balam	Johannes
Balam	Richard
Balam	Richardus
Balamy	Johannes
Balamy	Willimus
Balcanquall	Gualteri
Balcanquall	Gulielmus
Balcanquell	Johnis
Baldero	Edmundi
Baldero	Edmundus
Baldero	Joannis
Baldero	John
Baldero	Simonis
Balderston	William
Balderston	Willimus
Balderstone	John
Balderton	Thomas
Baldewyn	Ricardus
Baldgay	Thomas
Baldgey	Thomas
Baldock	Chaloner Byng
Baldock	Joannis
Baldock	Samuelis
Baldock	William
Baldocke	Joannis
Baldocke	Johannis
Baldocke	Samuelis
Baldocke	Willimus
Baldwin	Ackland
Baldwin	Andrew
Baldwin	Blaney
Baldwin	Edward
Baldwin	Henry
Baldwin	Jacobi
Baldwin	James
Baldwin	John
Baldwin	Nicholas Rigby
Baldwin	Nicholas Rigbye
Baldwin	Roberti
Baldwin	Roger
Baldwin	Thomas
Baldwin	Thome
Baldwyer	Richard
Baldwyn	Blaney
Baldwyn	Charles
Baldwyn	Edvardus
Baldwyn	Gulielmus
Baldwyn	Henricus
Baldwyn	Johannes
Baldwyn	John
Baldwyn	Ricardus
Baldwyn	Richard
Baldwyn	Richardus
Baldwyn	Thomae
Baldwyn	Timothei
Baldwyn	Willimus
Baldwyre	Richard
Bale	Edwardus
Bale	Johannes
Bale	John
Bale	Joseph
Bale	Philip
Bales	John
Bales	Richardus
Baley	
Baley	Unknown
Balgay	Nicholas
Balgay	Nicholaus
Balgay	Paulus
Balgey	Nicholaus
Balguy	John
Balguy	Thomas
Balhurst	Rudolphus
Baliam	Ascanii
Balingdean	Willelmus
Ball	
Ball	Abrahamus
Ball	Bendicti
Ball	George
Ball	Georgius
Ball	Giles
Ball	Gulielmus
Ball	Henry
Ball	James
Ball	Joachius
Ball	Johannes
Ball	Johes
Ball	John
Ball	Joseph
Ball	Nathaniel
Ball	Nicholaus
Ball	not given
Ball	Peregrine
Ball	Ricardus
Ball	Richardi
Ball	Richardus
Ball	Robertus
Ball	Samuel
Ball	Samuelis
Ball	Thomas
Ball	William
Ball	Willielmus
Ball	Willimus
Ballam	Joh'es
Ballamye	Thomas
Ballard	
Ballard	Charles
Ballard	Edward
Ballard	Georgius
Ballard	Gulielmus
Ballard	Henry
Ballard	John
Ballard	Lionem Nicholas
Ballard	Reeve
Ballard	Robertus
Balle	Henricus
Balle	Rogerus
Balleine	George
Balleston	Joshuae
Ballett	Eduardus
Ballett	Edwardus
Ballow	Danielus
Bally	George
Balme	Edward
Balranquall	Johannes
Balstone	Willimus
Baltericke	Samuelus
Balye	unknown
Balys	Henrici
Bamber	Roberti
Bambford	Michael
Bambrig	Thomae
Bambrige	Egidius
Bamburghe	Roberti
Bamford	Robert
Bamford	Robertus
Bamford	Stephani
Bamford	William
Bampford	Gilbertus
Bampfylde	Richardus
Bampton	Georgius
Bampton	Jacobus
Bampton	John
Banaster	Rogerus
Banaster	Thomas
Banbury	Ciprianus
Banckerne	Richard
Banckes	Edward
Banckes	Henricus
Banckes	Johannes
Bancks	Henricus
Bancks	John
Bancks	Petrus
Bancks	Ricardus
Bancks	Thomas
Bancks	unknown
Banckys	Henry
Bancroft	Georgius
Bancroft	Johannes
Bancroft	John
Bancroft	Richardus
Bancroft	Thomas
Bancrofte	Georgius
Bancrofte	Richardus
Bande	Edwardus
Bande	Simones
Bandinel	David
Bandinel	James
Bandinet	James
Banen	Henricus
Banes	Edmundus
Banes	Johannes
Banes	Radulphus
Banes	Robertus
Banes	Thomas
Banester	Willelmi
Banester	William
Banfeild	Robertus
Banfield	James
Bangor	Arthur
Bangor	Edward
Bangor	not given
Bangor	Thomas
Bangor	unknown
Bangor	Willimus
Bangor, Bishop of	Benjamin
Banian	William
Baning	Stephanus
Banister	Marmaduke
Banister	Matthew
Banister	Thomas
Bank	John
Banke	Thomas
Bankes	Edward
Bankes	Edwardus
Bankes	Gulielmus
Bankes	Henricus
Bankes	Jacobus
Bankes	not given
Bankes	Ricardus
Bankes	Robert
Bankes	Roberti
Bankes	Robertus
Bankes	Simon
Bankes	Thomas
Banks	
Banks	Adam
Banks	Christophorus
Banks	Edward
Banks	Georgius
Banks	Gulielmi
Banks	Gulielmus
Banks	Henricus
Banks	James
Banks	John
Banks	Jonathan
Banks	Joseph
Banks	Laude
Banks	Nicolaus
Banks	Robert
Banks	Roberti
Banks	Rogerus
Banks	Seth
Banks	Thomas
Banks	Thome
Banks	Uriah
Banks	William
Banks-Jenkinson	John
Bankys	Peter
Banmar	Thomas
Bann	Nathaniel
Bannaster	Robertus
Banner	Benjamin
Banner	Henricus
Bannes	Willielmus
Bannester	Franciscus
Bannester	Georgius
Bannester	Thomas
Banning	Stephanus
Bannister	James
Bannister	Thomas
Bannister	William
Banson	Johannes
Banson	John
Bant	Johannes
Banyer	Edward
Banyon	Edward
Bapthorpe	Robertus
Bar	Edwardus
Baradel	Gabriel
Barbar	Johannes
Barbar	Ricardus
Barbara	Carolus
Barbat	Francisci
Barbatt	Marci
Barber	Charles
Barber	Edmund
Barber	Edmundi
Barber	ffrancisci
Barber	Francis
Barber	Franciscus
Barber	Gulielmi
Barber	Johannes
Barber	John Gaunt
Barber	John Hurt
Barber	Joseph Butler
Barber	Matthew
Barber	Richardus
Barber	Robertus
Barber	Roger
Barber	Thomas
Barber	William
Barber	Willielmus
Barber	Willimus
Barbo	Roberti
Barbon	Thomas
Barbor	Charles
Barbor	Edmundi
Barbor	ffrancisii
Barbor	George
Barbor	Johannes
Barbor	John
Barbor	Ricardus
Barbour	Ricardus
Barbour	Richard
Barbour	Robert
Barckley	Johannes
Barclay	Jacobus
Barclay	James
Barclay	William
Barcley	Franciscus
Barcroft	Johannes
Barcroft	William
Barcroft	Willielmus
Barcrofte	Georgius
Barcrofte	Humfridus
Bardgett	Joseph
Bardolph	John
Bardon	Johannes
Bardsley	Benjamin
Bardsley	James
Barecroft	Gulielmi
Barefoot	George
Barefoot	Henricus
Barefoot	Thomas
Baresby	William
Baret	Johannes
Barfoot	Thomas
Barford	Richard
Barford	Richardus
Barford	Thomas
Barford	William
Bargar	Thomas
Bargate	Unknown
Bargrave	Isaac
Bargrave	John
Bargrave.	John
Bargus	Thomas
Barham	John
Barillmewes	Johannes
Baring	George
Barington	George
Baris	Adami
Barjew	Joh'es
Barjew	Samuel
Bark	John
Barkar	Ricardi
Barker	
Barker	Alfred
Barker	Anthonii
Barker	Anthonius
Barker	Anthony
Barker	Beresford
Barker	blank
Barker	Charles
Barker	Charles Thomas
Barker	Danielus
Barker	Edmundi
Barker	Edmundus
Barker	Edward
Barker	Edwardus
Barker	Francis Henry
Barker	Frederick
Barker	Frederick Raymond
Barker	G. A.
Barker	George
Barker	Georgius
Barker	Gulielmi
Barker	Gulielmus
Barker	Harry
Barker	Henrici
Barker	Henricus
Barker	Hugo
Barker	Hugonis
Barker	Jacobi
Barker	Jacobus
Barker	James
Barker	Joannis
Barker	Joh'es
Barker	Johannes
Barker	Johannes, senr.
Barker	John
Barker	Joseph
Barker	Josephi
Barker	Josephus
Barker	Laurentius
Barker	Leonard
Barker	Martin
Barker	Matthew
Barker	Petri
Barker	Petrus
Barker	Radulphi
Barker	Radulphus
Barker	Ralph
Barker	Randulphus
Barker	Richardus
Barker	Richus
Barker	Robert
Barker	Roberti
Barker	Robertus
Barker	Roger
Barker	Rogerus
Barker	Samuel
Barker	Samuelis
Barker	Thomas
Barker	unknown
Barker	Willelmus
Barker	William
Barker	William Alleyne
Barker	William Bell
Barker	Willimus
Barker	Willmus
Barkesdale	Thomas
Barkeston	Richard
Barkham	Johannes
Barkham	Robertus
Barkley	Alexander
Barkley	Benjamin
Barkley	Benjaminus
Barkley	James
Barkley	Samuel
Barksdale	Clement
Barksdale	Clementis
Barksdale	Nathaniel
Barkwith	Franciscus
Barlee	Charles
Barlee	Willelmi
Barlee	William
Barley	Johannes
Barlie	Oliverus
Barling	Gaulterus
Barlo	unknown
Barlo	Willimus
Barloe	Alexander
Barloo	John
Barlow	Abel
Barlow	George
Barlow	George Francis
Barlow	Gulielmi
Barlow	Gulielmus
Barlow	Humfrey
Barlow	John
Barlow	Laurentius
Barlow	Radulphus
Barlow	Robert
Barlow	Thomas
Barlow	Thomas William
Barlow	William
Barlow	Williamus
Barlowe	Henrici
Barlowe	Henricus
Barlowe	Johannis
Barlowe	John
Barlowe	Petrus
Barlowe	Radulphus
Barlowe	Thome
Barlowe	William
Barlowe	Williamus
Barlowe	Willimus
Barmby	James
Barnabey	Herenomus
Barnabey	Heronomus
Barnaby	Andrew
Barnacle	George
Barnard	Beniaminus
Barnard	Benjamin
Barnard	Canannelus
Barnard	Charles Drake
Barnard	Edward
Barnard	Edwardi
Barnard	Francis
Barnard	Francisci
Barnard	George
Barnard	Georgius
Barnard	Guilielmus
Barnard	Guiliemus
Barnard	Henry Watson
Barnard	Jacobus
Barnard	James
Barnard	Johannes
Barnard	John
Barnard	John Gilbert
Barnard	not given
Barnard	Ricardus
Barnard	Richard
Barnard	Robert
Barnard	Robert Cary
Barnard	Thomas
Barnard	Unknown
Barnard	William
Barnard	William Henry
Barnarde	Johannes
Barnarde	Thomas
Barnardiston	John
Barnardiston	Leonard
Barnardiston	William
Barne	Johnis
Barne	Thomas
Barneby	Edmundi
Barnehere	Augustine
Barnerd	Unknown
Barnes	Adam
Barnes	Adami
Barnes	Anthony
Barnes	Bainham
Barnes	Baynham
Barnes	Caroli
Barnes	Davidus
Barnes	Edward
Barnes	Emanuelus
Barnes	Francis
Barnes	Franciscus
Barnes	Georgius
Barnes	Harry
Barnes	Henricus
Barnes	James
Barnes	Johannes
Barnes	Johannis
Barnes	John
Barnes	Johnis
Barnes	Joseph
Barnes	Josephus
Barnes	Joshua
Barnes	Martin
Barnes	Miles
Barnes	Nathaniel
Barnes	Richard
Barnes	Richardus
Barnes	Robert
Barnes	Robertus
Barnes	Robti
Barnes	Samuel
Barnes	Thomae
Barnes	Thomas
Barnes	Thome
Barnes	Unknown
Barnes	Walter
Barnes	William
Barnes	Willielmus
Barnes	Willimus
Barnesbie	Edmundi
Barnesley	Georgius
Barnesly	Georgii
Barnesse	Johannes
Barnet	Daniel
Barnet	James
Barnet	Johannes
Barnet	John
Barnet	Thomas
Barnett	Benjamin
Barnett	Benjaminus
Barnett	Humphredus
Barnett	Johannes
Barnett	Matthew
Barnett	Nathanielis
Barnett	Nehemiah
Barnett	Richardus
Barnett	Thomas
Barnewell	Laurentius
Barnewell	Lawrentius
Barney	Francis
Barney	Nicolaus
Barney	William
Barnfield	Thomas
Barnford	Thomas
Barnouin	Isaac John
Barns	Antonius
Barns	Miles
Barns	Robert
Barns	Robertus
Barnsby	
Barnsby	Edmundi
Barnsby	Wilhelmus
Barnsby	Willelmus
Barnsdale	Johannes
Barnsley	Georgius
Barnsly	Georgius
Barnston	Johannes
Barnston	Roger
Barnwell	Charles
Barnwell	Edward
Barnwell	Frederick
Barnwell	Frederick Henry
Barnwell	George
Barnwell	John
Barnwell	William
Baron	
Baron	Andreas
Baron	Benjamin
Baron	Carolus
Baron	Gulielmi
Baron	Humberston
Baron	Jacobus
Baron	Joannis
Baron	Johannes
Baron	John
Baron	Phanuel
Baron	Roberti
Baron	Robertus
Baron	Thomae
Baron	Thomas
Baron	Willi'mus
Baronet	Adam Gordon
Barons	Robertus
Barowe	William
Barr	Johannes
Barr	John
Barrabye	Willimus
Barratt	Thomas
Barrel	Edmund
Barrell	Eadmundus
Barrell	Edmund
Barrell	Edmundus
Barrell	Gulielmus
Barrell	John
Barret	Henry
Barret	Johannes
Barret	Johannis
Barret	Robertus
Barret	Roger
Barret	Serenus
Barret	Stephen
Barret	Thomae
Barret	Thomas
Barret	William
Barrett	--
Barrett	Christopherus
Barrett	Georgius
Barrett	Henry
Barrett	Joh'es
Barrett	John
Barrett	John Tyers
Barrett	Jonathan Tyers
Barrett	Matthew
Barrett	Michael
Barrett	Nicholas
Barrett	Onslow
Barrett	Philippus
Barrett	Stephen
Barrett	Thomae
Barrett	Thomas
Barrett	unknown
Barrett	William
Barrett	William Sandy
Barrette	John
Barrey	Georgius
Barrey	Thomae
Barrie	Johannes
Barrington	George
Barrington	Richardi
Barrington	Shute
Barrisse	George
Barrisse	Gulielmus
Barritt	William
Barroll	John
Barron	Anthony
Barron	Richard
Barron	Robert
Barrough	Thomas
Barrow	Benjamin
Barrow	Guileilmi
Barrow	Hugo
Barrow	Isaac
Barrow	Isaacus
Barrow	Jacobi
Barrow	Johannes
Barrow	John
Barrow	Richard
Barrow	Richardus
Barrow	Roland
Barrow	Thomas
Barrow	William
Barrowe	Henricum
Barrowe	John
Barrowe	Roger
Barrows	Anthony
Barrows	unknown
Barry	Benjamin
Barry	Charles Brent
Barry	Edmund
Barry	Francis
Barry	Franciscus
Barry	Henry William
Barry	Johannes
Barry	John
Barry	Martin
Barry	Nathanielis
Barry	Richard
Barry	Robert
Barry	Thomas
Barry	Vincentii
Barry	William
Barrye	Robertus
Barslow	Robert
Barsnet	Nathaniel
Barson	John
Barstow	Francis
Barstow	Thomas
Barstowe	Thomas
Bartelot	Walter
Barten	Johanis
Barter	Charles
Barter	Thomas
Barter	William Brudenell
Barterton	Phillippus
Bartes	Willielmi
Bartham	John
Bartholomew	Charles
Bartholomew	Gulielmus
Bartholomew	John
Bartholomew	Moses Hodges
Bartholomew	Richard
Bartholomew	Robert
Bartholomew	William
Bartin	Johannes
Bartlam	John
Bartlet	William
Bartlet	Willimus
Bartlet alias Roche	John
Bartlett	Johannes
Bartlett	John
Bartlett	Nathaniel
Bartlett	Robert
Bartlett	Thomas Oldfeld
Bartlett	William
Bartley	Johannes
Bartleyy	William
Barton	
Barton	Alexander
Barton	Anthony
Barton	Arthurus
Barton	Baptist Noel
Barton	Brianus
Barton	Charles
Barton	Christopher
Barton	Cutts
Barton	David
Barton	Galfridus
Barton	George
Barton	Georgius
Barton	Guilielmus
Barton	Gulielmus
Barton	Henricus
Barton	Henry
Barton	James
Barton	Jeffrey
Barton	Johannes
Barton	Johannis
Barton	John
Barton	Joseph
Barton	Joshua
Barton	Montagu
Barton	Montague
Barton	Philip
Barton	Richard
Barton	Richardus
Barton	Robinson Shuttleworth
Barton	Roger
Barton	Samuel
Barton	Samuelis
Barton	Thomas
Barton	William
Barton	Willimus
Bartone	Joannes
Bartrame	Willelmus
Barttelot	Gualter
Barwell	Edmundus
Barwell	Matthaeus
Barwell	Ricardus
Barwell	Thomas
Barwick	Anthony
Barwick	Benjamini
Barwick	Johannes
Barwick	Johannis
Barwick	John
Barwick	Nicolai
Barwick	Richardus
Barwick	Robertus
Barwicke	Bartholomew
Barwicke	James
Barwicke	Johannes
Barwicke	Nicholai
Barwicke	Richard
Barwicke	Richardus
Barwicke	Thomas
