Surname	Forename
Rogers	Willimus
Rogerson	Christopher
Rogerson	Christopher
Rogerson	Ephraim
Rogerson	Johanni
Rogerson	John
Rogerson	John
Rogerson	John Butler
Rogerson	Joseph
Rogerson	Robertus
Rogerson	William
Rogerson	William
Rogerson	William
Rogerson	William
Rogerson	William
Roise	John
Rokeby	John
Rokett	John
Rol**	Richardus
Roland	Guilielmus
Roland	Hugo
Roles	not given
Roleston	Edward
Roleston	Michael
Rolfe	Augustine
Rolfe	Augustine
Rolfe	Charles
Rolfe	Edmund Nelson
Rolfe	George Crabb
Rolfe	Henry
Rolfe	John
Rolfe	Robert
Rolfe	Waters
Rolff	Johannes
Rolff	William
Rolinson	Randle
Rolinson	Richard
Rolinson	William
Rolle	Edward
Rolles	Richardus
Rolles	Robert John
Rolleston	John
Rolleston	Samuel
Rollo	George
Rolls	Henry
Rolt	John
Roman	Edward
Roman	William
Romayne	Edmundus
Romayne	Mattheus
Romayne	Thomas
Romball	
Roncorn	William
Rondell	Philippus
Roniger	Michael
Rontree	not given
Roo	John
Roo	Robertus
Rood	Edward
Rood	Timothy
Roode	Randle
Roodes	Christopher
Rooe	Leonardus
Rookby	Thomas
Rooke	George
Rooke	George Henry
Rooke	Gulielmus
Rooke	John
Rooke	Joseph
Rooke	Robert
Rooke	Robert
Rooke	William
Rooke	Zachary
Rookeby	not given
Rookes	Charles
Rookes	Christopher
Rookes	Jonas
Rookes	William
Rooks	Thomas
Roope	John
Rooper	Mark
Roos	Wollfridus
Roote	Johannes
Rootel	Jo:
Rootes	Edmund
Rootes	Francis
Rope	William
Roper	Francis
Roper	Henry
Roper	Henry
Roper	Johannes
Roper	Johannes
Roper	John Riddall
Roper	Thomas Alexander
Roper	William
Rorkerey	Edmundus
Rorsley	Richard
Roscowe	William
Rosdew	Joseph
Rose	Adamus
Rose	Charles
Rose	Charles
Rose	Francis
Rose	James
Rose	John
Rose	Joseph
Rose	Joseph
Rose	Robert
Rose	Robertus
Rose	Seth
Rose	unknown
Rose	Wilhelmus
Rose	William
Rose	William
Rose	Zachary
Rosenberg	Charles Bulkeley
Rosewell	Johannes
Roskilly	William
Ross	George
Ross	Gulielimus
Ross	John
Ross	John
Ross	William Hunter
Rossam	James
Rosse	Johannes
Rosse	Johannes
Rosse	Johanni
Rostendale	Richard
Rostorn	John
Roswell	Johannes
Rothe	Richard
Rotherham	Thomas
Rothery	William
Rothewell	William
Rothwell	Richard
Rothwell	Richard
Rothwell	Thomas
Rothwell	Thomas
Rothwell	William
Rott	John
Rotten	Thomas
Rought	Gualterus
Rouley	Thomas
Roulfe	Gulielmus
Round	James Thomas
Round	Thomas Bennet
Roundell	Henry Dawson
Rouquet	James
Rouquet	James
Rous	Edwardo
Rous	George
Rous	Thomas Manners
Rouse	Ezekiel Athanasius
Rouse	James
Routh	
Routh	John
Routh	Richard
Routledge	John
Routledge	William
Rove	Humfridus
Rovyngton	Edmundus
Row	Cheyney
Row	Robert
Row	Rowlandus
Rowanson	Thomas
Rowarde	William
Rowbotham	John
Rowbotham	John
Rowbotham	Thomas
Rowbothom	Thomas
Rowbottam	Isaac
Rowbye	John
Rowcliffe	Thomas
Rowden	Edward
Rowden	Francis
Rowden	Francis
Rowden	William
Rowe	Edward
Rowe	Jacob
Rowe	James John
Rowe	John
Rowe	John
Rowe	Leonard
Rowe	Robertus
Rowe	Thomas
Rowe	Thomas
Rowe	Thomas
Rowe	Wm.
Rowell	Thomas
Rowell	Thomas
Rowes	Nicholas
Rowland	Barzillai
Rowland	Griffino
Rowland	Henry
Rowland	Johannes
Rowland	John
Rowland	John
Rowland	Joseph
Rowland	Maurice
Rowland	Michael
Rowland	Morganus
Rowland	Nathaniel
Rowland	William
Rowland	William
Rowland	William Gorsuch
Rowland	Willimo
Rowland	Willimo
Rowlandes	Maurice
Rowlands	Ellis
Rowlands	Henry
Rowlands	Johannes
Rowlands	John
Rowlandson	Edward
Rowlandson	Jacobus
Rowlandson	Johannes
Rowlandson	John
Rowlandson	John
Rowlandson	Michael
Rowlanson	Richard
Rowle	Francis
Rowle	Richard
Rowley	Anthony
Rowley	Fernyhaugh
Rowley	Francis
Rowley	George
Rowley	John
Rowley	Richard
Rowley	Roger
Rowley	Thomas
Rowley	Thomas
Rowley	Thomas
Rowley	unknown
Rowley	William
Rowley	William
Rowley	William
Rowleye	George
Rowleye	Thomas
Rowleye	William
Rowney	John
Rowning	John
Rowntree	Leonardus
Roworth	Rouland
Rowsall	Willimus
Rowse	Gulielmus
Rowse	William
Rowsell	Robert
Rowson	Radulphus
Rowswell	Adam
Rowthe	John
Roy	Benjamin
Roy	Benjamin
Roy	James
Roy	John
Roy	Samuel
Roy	Thomas
Royall	George
Royden	Gulielmus
Roydon	Humphredus
Royds	Charles Smith
Royds	Edward
Roye	Henricus
Roye	Willimo
Royle	John
Royle	John
Royle	Nathaniel
Royle	Thomas
Royse	Martinus
Royse	Nathaniel Pen
Royse	Nathaniel Thomas
Royse	Thomas
Royse	William
Royse	William George
Roystorne	John
Roystorne	Richard
Roythwell	not given
Rucke	Arthur
Rudall	George
Rudd	Anthonius
Rudd	Edward
Rudd	Edward Miles
Rudd	John
Rudd	Radulphus
Rudd	[Thomas] John
Rudde	John
Rudde	Richard
Ruddierd	Edmund
Ruddings	Thomas
Ruddle	Rodolphus
Ruddock	Edward Grevile
Ruddock	Noblett
Ruddock	Richard Hastwell
Ruddocke	Thomas
Rudge	Benjamin
Rudge	Frederick
Rudge	Thomas
Rudge	William
Rudhill	Thomas
Rudiard	William
Rudiarte	Richard
Ruding	Rogers
Rudland	Samuel
Rudleye	Robertus
Rudropp	Robert
Rudware	William
Ruffhead	James Thompson
Ruffin	Franciscus
Rugg	John
Rugg	John
Rugge	Henricus
Rugge	John
Ruler	Robert
Ruller	Christopher
Rumble	
Rumbold	Edward
Rumboll	Rogerus
Rumney	Robert
Rumney	William
Rumney	William
Rumney	William
Rumpayne	Johannes
Rumsey	Gulielmus
Runcorne	Thomas
Runney	Richard
Rusbye	Robert
Ruschton	William
Ruscombe	Hugo
Ruscombe	Thomas
Rush	Henry John
Rush	John
Rush	John
Rush	Montagu
Rush	Montague
Rush	Thomas
Rushall	Nicholaus
Rushbrook	Robert
Rushe	Anthonius
Rusheton	Richard
Rusheton	Richard
Rusheton	Richard
Rusheton	Robert
Rushout[-Bowles]	George
Rushton	Edmunde
Rushton	John Richard
Rushton	not given
Rushworth	John
Ruspini	William Ord
Russell	Charles
Russell	Edward
Russell	George
Russell	Henry Vane
Russell	Johannes
Russell	Johannes
Russell	John
Russell	John
Russell	John
Russell	John
Russell	John
Russell	John
Russell	John
Russell	John
Russell	John
Russell	John
Russell	Michael
Russell	Peter
Russell	Richard
Russell	Richard Norris
Russell	Robertt
Russell	Robertus
Russell	Thomas
Russell	Thomas
Russell	Thomas
Russell	Thomas Twitter
Russell	Wilhelmus
Russell	William
Russell	William
Russell	William
Russells	Thomas
Russhe	Anthony
Rustat	John
Rustat	Tobias
Ruste	Thomas
Ruston	Ralph
Rutherford	John
Rutherforth	Thomas
Ruthyn	Robertus
Rutledge	William
Ruttaford	Edward
Rutter	John Simpson
Rutter	Ralph
Rutter	Samuel
Rutterforth	George
Rutterforth	Thomas
Rutton	Matthaeus
Rutton	Matthias
Ruttor	Randle
Ryall	Charles
Ryall	Hayns
Ryall	Narcissus
Rycardes	Henry
Rycards	Not Given
Rychardeson	Cristoferus
Rychardeson	Johannes
Rychardeson	Nicholas
Rychardson	Nicholaus
Ryche	Richardus
Rycroft	James
Rycrofte	Thomas
Rydbarn	Gulielmus
Ryddings	James
Ryddington	Thomas
Ryddio	George
Rydeoute	William
Ryder	George Dudley
Ryder	Henry
Ryder	Henry Dudley
Ryder	James
Ryder	John
Ryder	Thomas
Rydinge	Edward
Rydley	Oswoldus
Rydshowe	Robertus
Rydyng	Richard
Rye	George
Rye	Joseph Jeckyll
Ryegwaye	William
Rylande	Johannes
Rylande	William
Ryle	Henry
Ryley	Charles
Ryley	Edward
Ryley	Thomas
Ryley	Thurstan
Ryllett	Hugo
Rylye	Edwardus
Rymer	Thomas
Rymer	Thomas
Rymer	William
Rysdon	Thomas
Ryseley	Richardus
Ryster	Edward
Ryve	Johannes
Ryve	Richard
Ryvers	Johannes
Ryves	Bruenius
Ryves	Carolus
Ryves	Georgius
Ryves	Henry Pleydell
Ryves	Johannes
Ryves	John
Ryves	John William Dudley
Ryves	Robertus
Ryves	Thomas
Ryves	Thomas
Ryvett	Robert
Sabcote	Alexander
Sabie	Francis
Sabie	Francis
Sabine	Sydenham
Sabothe	Robert
Sabourn	Bartholomew
Sacheverell	Ambrosius
Sacheverell	Georgius
Sacheverell	Johes
Sacheverell	Richard
Sacket	Stephanus
Sackett	John
Sackvile	Samuel
Sadbery	Christophorus
Sadleir	Ferdinando
Sadler	Antonius
Sadler	Henricus
Sadler	Joannis
Sadler	Johannes
Sadler	John
Sadler	Robert
Sadler	Robert
Sadler	Roger
Sadler	Samuel
Sadler	Thomas
Sadler	Thomas
Sadler	William
Sadlington	Richardus
Saeer	Edwardus
Saer	Henry
Saffery	Unknown
Safford	Bartholomeus
Safford	Joseph
Sagar	Carolus
Sagar	Edward
Sagar	Stephen
Sage	Charles Arthur
Sage	Henry
Sage	William
Sager	Joseph
Sager	Richardus
Sagittary	Daniel
Saier	James
Saile	Thomas
Sainsbery	John
Sainsbury	Henry
Sainsbury	Thomas
Sainsbury	William
Sainsbury	William
Saint	John James
Saintey	William
Sainthill	Thomas
Saire	James
Sakhouse	Edwardus
Salabank	Willimo
Sale	George James
Sale	Richard
Sale	Richardus
Sale	Robertus
Sale	Thomas
Sale	Thomas
Sale	Thomas
Sale	Thome
Sale	William
Sale	Willimus
Salesberye	Henrico
Salesburie	Cadwalladerus
Salesburie	Richard
Salesburye	Robert
Salisburie	Thomas
Salisbury	Gabriel
Salisbury	Henricus
Salisbury	James
Salisbury	Paul
Salisbury	Thomas
Salisbury	William
Salisburye	unknown
Salkeld	Edward
Salkeld	Launcelotus
Salkelde	Willimus
Salmon	Francis
Salmon	George
Salmon	George
Salmon	George
Salmon	Georgius
Salmon	Henry Willson
Salmon	James
Salmon	John
Salmon	Matthew
Salmon	Ralph
Salmon	Robert
Salmon	Samuel
Salmon	Samuel
Salmon	Thomas Abraham
Salmon	William
Salmon	William
Salmon	William
Salt	Francis
Salt	Francis
Salt	George
Salt	Henricus
Salt	James
Salt	James
Salt	John
Salt	Joseph
Salt	Thomas
Salt	Willimus
Salte	George
Salter	Edward
Salter	Edward
Salter	Edward
Salter	Edward Montagu
Salter	Gulielmus
Salter	Henry George
Salter	Johannes
Salter	John
Salter	Nathaniel
Salter	Richard
Salter	Roger
Salter	Samuel
Saltern	Thomas
Saltmarsh	William
Saltren	Thomas
Saltren	William Cleveland
Salusbury	Charles John
Salusbury	John
Salusbury	Lynch
Salusbury	William
Salvador	John Lovell
Salwey	Richard
Salwey	Thomas
Samber	Enoch
Samborne	James
Sambrook	Johhn
Sambrooke	Willimus
Samder	Brianus
Same	Radulpho
Samler	John Harman
Sammes	Henry
Samms	Gulielmus
Samon	Johannes
Samon	Thomas
Samoned	Thomas
Sampole	Richard
Sampson	Charles Henry
Sampson	Daniel Dod
Sampson	Edward
Sampson	George
Sampson	Henry
Sampson	Henry
Sampson	Henry
Sampson	Joannes
Sampson	Johannes
Sampson	John
Sampson	John
Sampson	John
Sampson	John
Sampson	Joshua
Sampson	Nicholas
Sampson	Nicholaus
Sampson	Richard
Sampson	Robert
Sampson	Robert
Sampson	Samuel
Sampson	Thomas
Sampson	William
Sampson	William
Sampson	Willimo
Samuel	Giles
Samuel	John
Samwaies	Richardus
Samwayes	Richardus
Samwayes	Thomas
Samwell	John
Samwell	John
Sanager	John
Sanckey	Richardus
Sanckey	Samuel
Sancky	Johannes
Sanckye	Peter
Sandbrook	Guilielmus
Sandbury	Johannes
Sandby	Charles
Sandby	George
Sandby	Josias
Sandeford	Brian
Sanders	Edwardus
Sanders	Elias
Sanders	George
Sanders	Henry
Sanders	Humfridus
Sanders	Jno
Sanders	John Butler
Sanders	John Butler
Sanders	Samuel
Sanders	Thomam
Sanders	Thomas
Sanders	Thomas
Sanders	William Frederick
Sanderson	Alfred
Sanderson	Anthony
Sanderson	Anthony Nourse
Sanderson	Charles
Sanderson	John
Sanderson	Joseph
Sanderson	Joseph
Sanderson	Nicholaus
Sanderson	Nicholaus
Sanderson	not given
Sanderson	Ranulphus
Sanderson	Richard
Sanderson	Robert
Sanderson	Thomas
Sanderson	Thomas
Sanderson	unknown
Sanderson	William
Sanderson	William
Sanderson	William
Sanderson	William
Sanderson	William
Sandes	Owen
Sandford	Anselmus
Sandford	Brian
Sandford	Daniel
Sandford	Daniel
Sandford	Daniel
Sandford	Daniel
Sandford	Edmund
Sandford	Humphrey
Sandford	Johannes
Sandford	John
Sandford	John
Sandford	Philippus
Sandford	Randle
Sandford	Robert
Sandford	Rowland
Sandford	Thomas
Sandford	Thomas
Sandford	Thomas
Sandford	Thomas
Sandford	Wilhelmus
Sandford	William
Sandford	William
Sandforde	Wilhelmus
Sandiford	Charles
Sandiford	Rowland
Sandiland	Robert
Sandivor	William
Sandland	Thomas
Sands	Nathaniel
Sands	Richard
Sands?	Edward
Sandy	Johanni
Sandys	Edwin
Sandys	George
Sandys	John
Sandys	John
Sandys	Richard
Sandys	Samuel
Sandys	Samuel
Sandys	William
Sanford	Ayshford
Sanford	Edward
Sanford	George William
Sanford	James
Sanford	John
Sanford	John
Sanford	John
Sanford	John
Sanford	John
Sanford	Joseph
Sanford	Martin
Sanford	Richard
Sanford	William
Sanger	John
Sanham	James
Sankey	Henry
Sankey	Richard
Sanky	Richard
Sankye	Johannes
Santy	Johannes
Saracoke	unknown
Saravia	Adrian
Sare	William
Sarel	Henry Rule
Sargenson	John
Sargent	John
Sargentson	James
Sargentson	William
Saring	John
Sarjant	John
Sarrat	Roger
Sarraude	John
Sartain	Thomas
Sartre	James
Satte	Robert
Satterly	William
Satterthwaite	James
Satterthwaite	Phillip
Sauege	Randle
Saufe	John
Saul	Joseph
Saumarez	James
Saunder	Arthur
Saunder	Arthur
Saunder	George
Saunder	Johannes
Saunder	Johannes
Saunder	Marcus
Saunders	Anthonius
Saunders	Augustus Page
Saunders	blank
Saunders	Charles
Saunders	Charles
Saunders	Christopher
Saunders	David Hughes
Saunders	Edmund
Saunders	Erasmus
Saunders	Franciscus
Saunders	George Eveleigh
Saunders	Henry
Saunders	Humphredus
Saunders	James
Saunders	John
Saunders	John
Saunders	John
Saunders	John
Saunders	John
Saunders	Joseph
Saunders	Joseph
Saunders	Joseph
Saunders	Kenrick Francis
Saunders	Rees
Saunders	Richard
Saunders	Richardus
Saunders	Robert
Saunders	Robert
Saunders	Roger
Saunders	Samuel
Saunders	Simon
Saunders	Thomas
Saunders	Thomas
Saunders	Thomas
Saunders	William
Saunders	William
Saunders	William
Saunders	William
Saunders	William Bill
Saunders	Willimus
Saunders	Zacharias
Saunderson	blank
Saunderson	Ellis
Saunderson	Johannes
Saunderson	Rowlandus
Saunderson	Thomas
Saunderson	Thomas
Saunderson	William
Saunderson	Willimus
Savadge	Henrico
Savage	Christopher Kingsborough
Savage	Culpeper
Savage	Edmund
Savage	Edwardo
Savage	Franciscus
Savage	George
Savage	Henricus
Savage	Henry
Savage	Henry jnr
Savage	James Anthony
Savage	Johannes
Savage	Johanni
Savage	John
Savage	John
Savage	John
Savage	John
Savage	John
Savage	John
Savage	Nicholas
Savage	not given
Savage	not given
Savage	Ralph
Savage	Randle
Savage	Robert Chapman
Savage	Robertus
Savage	Simon
Savage	Simon
Savage	Thomas
Savage	Thomas
Savage	Thomas
Savage	Thomas
Savage	Thomas
Savage	William
Savage	William
Savage	William
Savedge	Repent
Savell	Johannes
Savell	Michaell
Savery	Servington
Savery	Servington
Savignae	Jacob
Savile	Henry
Savill	Jacob
Sawbridge	Charles
Sawbridge	John Sikes
Sawbridge	Thomas
Sawer	Cuthbert
Sawer	Symonds
Sawier	William
Sawkins	Charles
Sawnders	Marcus
Sawrey	William
Sawrey	William
Sawrey	William
Sawyer	Edward
Sawyer	Robertus
Sawyer	unknown
Sawyer	William George
Sax	William
Saxcie	Gulielmus
Saxe	James
Saxton	Charles Waring
Saxton	Solomon Cadman
Saxton	William
Saxye	not given
Say	Edward
Say	Francis
Say	Francis
Say	Franciscus
Say	Henry Morgan
Say	Robert
Say	Thomas
Say	unknown
Say	William Cray
Sayer	Eadwardus
Sayer	Franciscus
Sayer	George
Sayer	Henry
Sayer	Jacobus
Sayer	Johannes
Sayer	John
Sayer	John
Sayer	Robert
Sayer	William
Sayes	Thomas
Sayle	William
Sayon	Simon
Saywell	John
Saywell	Samuel
Saywell	William
Scaden	Richard
Scaife	John
Scaife	John
Scaife	Thomas
Scaife	Thomas
Scaife	unknown
Scampton	Matheus
Scarborough	Matthew
Scarborough	William
Scarborughe	Thomas
Scarburgh	Edmund
Scarburgh	Thomas
Scarfe	William
Scargill	Johannes
Scarlet	Edvardus
Scarlett	John
Scarlett	Thomas
Scarlett	William
Scarlett	William
Scasbrycke	
Scattergood	John
Scattergood	Samuel
Schakylton	Willimus
Schanndeler	William
Schewale	Willimus
Schoen	George  Lethieullier
Schofeilde	Edward
Scholefield	Jeremiah
Scholes	Aegidii
Scholes	Jacob
Scholey	Caleb
Scholfelde	Robertus
Scholfield	Philip
Schonberg	John Duff
Sciez	Richardus
Sclater	Bartholemew Lutley
Sclater	Christopherus
Sclater	Edward
Sclater	George
Sclater	Humfrey
Sclater	Robert
Sclater	Thomas
Sclater	William
Scobell	George
Scobell	George Pender
Scobell	John
Scofeild	Andrew
Scofeild	Edmund
Scofeld	Robert
Scoles	Edmund
Scoles	John
Scoley	John
Scolfeld	William
Scoolt	John
Score	George
Scorey	Johannes
Scot	Johannes
Scot	Milo
Scot	Thomas
Scotman	Thomas
Scotson	John
Scotson	Thomas
Scott	
Scott	
Scott	Alexander
Scott	Andreas
Scott	Benjamin
Scott	blank
Scott	Cawen
Scott	Charles
Scott	Charles Leonard
Scott	Charles Thomas
Scott	Christoferus
Scott	Cuthbertus
Scott	Edward
Scott	Emmanuell
Scott	George
Scott	George
Scott	George Henry
Scott	George Mallet
Scott	Gregory
Scott	James
Scott	James
Scott	James
Scott	James Woodward
Scott	Johannes
Scott	John
Scott	John
Scott	John
Scott	John
Scott	John
Scott	John
Scott	John
Scott	Joseph
Scott	Matthew Robert
Scott	Ralph
Scott	Richard
Scott	Robert
Scott	Robert
Scott	Robert
Scott	Robert Allan
Scott	Robertus
Scott	Rogerus
Scott	Samuel
Scott	Thomas
Scott	Thomas
Scott	Thomas
Scott	Thomas
Scott	Thomas
Scott	Thomas
Scott	William
Scott	William
Scott	William
Scott	William
Scott	William
Scott	William
Scotte	Alanus
Scotte	Edward
Scotte	Johannes
Scotte	Johannes
Scotte	John
Scotte	John
Scotte	Robert
Scotte	Thomas
Scottow	Thomas
Scourfield	Francis
Scovil	James
Scrafton	William
Scragg	
Scranton	Thomas
Screven	Johannes
Screven	Philipp
Scrimpton	Johannes
Scriven	John
Scrivener	Bartholomew
Scrivener	Matthew
Scrivener	Thomas
Scrivener	William
Scroggs	Guilielmus
Scruby	Jacobus
Scruton	Thomas
Scudamore	Robert
Scudder	Henricus
Scull	William
Sculthorpe	Edwardus
Scurfeild	Johannes
Scuron	Jonathan
Scurr	Thomas
Scutt	Thomas
Seaborte	Robert
Seabrooke	Johannes
Seabrooke	John
Seaburne	William
Seagar	Johannes
Seagars	Nicholas
Seagood	George
Seagrave	Edward
Seagrave	Edward
Seagrave	John
Seagrave	John
Seagrave	John
Seagrave	Robert
Seagrave	Thomas
Seale	Anselm?
Seale	John
Seale	John
Seale	Richard
Sealy	Gulielmus
Sealy	John
Sealy	Thomas
Sealy	William
Seaman	John
Seaman	Lionel
Seaman	Simon
Seamer	John
Searchfeild	Rowlandus
Searle	Edwarde
Searle	Jacobus
Searle	John
Searle	John
Searle	Radcliff
Searle	Thomas
Searle	Walterus
Searles	Robertus
Searles	Robertus
Seaton	Thomas
Seaton	William
Seaward	Samuel
Seccombe	Charles
Seccombe	Thomas
Secheverell	Thomas
Secil	Thomas
Secker	George
Seckerson	Edward Barlow
Seddon	Humfrey
Seddon	James
Seddon	not given
Seddon	William
Sede	Robert
Sedgewick	 Thomas
Sedgewick	James
Sedgewyck	Thomas
Sedgweeke	Thomas
Sedgwick	Adam
Sedgwick	Edward
Sedgwick	Obadiah
Sedgwick	William
Sedgwicke	Guilielmus
Sednor	Thomas
Sedon	Arthurus
Sedon	William
Seele	George
Seele	John
Seely	Francis
Seely	Robert
Sefton	John
Sefton	Petrus
Sefton	Roger
Segar	Jeremiah
Segewike	Christopher
Segewike	Nicholas
Segiswyke	Thomas
Selby	Christopher
Selby	Johannes
Selby	Richard
Selby	Robert Hele
Selbye	Henricus
Selden	Miles
Self	John
Selfe	Georgius
Selherst	Wilhelmus
Sell	John
Sellake	William
Sellar	Gulielmus
Sellar	Johannes
Sellbancke	John
Selleck	Nathaniel
Seller	Henricus
Seller	James
Seller	Johannes
Seller	Johannes
Seller	Thomas
Seller	Thomas
Seller	William
Selley	Abel
Sellon	Walter
Sellwood	Robert
Selstone	Samuel
Selth	William
Selwyn	Charles Jasper
Selwyn	Edward
Selwyn	George Augustus
Selwyn	John
Selwyn	Townshend
Selwyn	William
Semam	John
Semper	Johannes
Semple	James
Sendall	Robert
Sendell	Robert
Senden	Wilhelmus
Senhouse	James Lowther
Senhouse	Peter
Senhouse	Richard
Senhouse	Richard
Senhouse	Richard
Senington	Michael
Senior	George
Senior	John Raven
Senkinson	Wilson
Sentleger	Arthurus
Senys	Johannes
Sergeant	William
Sergiant	Johannes
Sergiant	Petrus
Sergrove	John Sympson
Sergrove	William
Serjeant	James
Serle	Philip
Serocold	Ralph
Serocold	Walter
Serrell	Henry Digby
Serrell	Samuel
Sessions	Jacobus
Setchell	Nicholas
Sevainson	Edward Christian
Seve	Gulielmus
Sevell	Johannes
Sevell	John
Sevithwait	Joseph
Sevwright	Charles
Seward	James
Seward	Samuel
Seward	Thomas
Seward	William
Sewell	Isaac / William
Sewell	James
Sewell	Jonathan
Sewell	Jonathan
Sewell	Thomas
Sewell	William
Sewell	William
Sewell	William
Sewell	William
Sewell	William
Sewen	Johannes
Seyer	Samuel
Seyliard	Henry
Seyliard	Richardus
Seyliard	Thomas
Seymer	William
Seymour	Francis
Seymour	George Turner
Seymour	William
Seys	David
Seys	Mathaeus
Seys	William
Shabell	John
Shackleford	Richard Dixon
Shackleton	Henry John
Shacklocke	William
Shadwell	John
Shae	James
Shae	Peter
Shae	Randle
Shae	Richard
Shae	Roger
Shaftisbery	Thomas
Shakerley	George
Shalcross	
Shalcrosse	Edmund
Shalcrosse	Edward
Shalcrosse	Johannes
Shalden	John
Shale	Robert
Shallcrosse	Edmund
Shallett	Joseph
Shan???	Thomas
Shannon	Frederick
Share	Christopher
Sharlocke	Jacobus
Sharo	John
Sharocke	Thomas
Sharowe	John
Sharp	
Sharp	Anthony
Sharp	Edmundus
Sharp	Henry Fletcher
Sharp	John
Sharp	John
Sharp	John
Sharp	John
Sharp	Richard
Sharp	Robert
Sharp	Roger
Sharp	Samuel
Sharp	Thomas
Sharp	Thomas
Sharp	Thomas
Sharp	unknown
Sharp	William
Sharp	Willimus
Sharpe	Francis William
Sharpe	Gregory
Sharpe	Johannes
Sharpe	Johannes
Sharpe	John
Sharpe	John
Sharpe	Joseph
Sharpe	Joseph
Sharpe	Lancelot Arthur
Sharpe	Lyonell
Sharpe	Peter
Sharpe	Philippus
Sharpe	Radulph
Sharpe	Robert
Sharpe	Robert
Sharpe	Robert
Sharpe	Robertus
Sharpe	Thomas
Sharpe	Thomas
Sharpe	Thomas
Sharpe	William
Sharpe	William
Sharpe	William
Sharpe	William
Sharpe	William
Sharples	James
Sharples	John
Sharpuls	Richard
Sharratt	Radolph
Sharrer	John
Sharrock	Theophilus
Sharrocke	Reginaldus
Sharrocke	Robertus
Sharsell	Nicholaus
Shats	Thomas
Shattock	William John
Shaw	
Shaw	Charles
Shaw	Edward
Shaw	Edward
Shaw	Edward
Shaw	Edwardus
Shaw	Geoffrey
Shaw	Georgius
Shaw	Harrison
Shaw	Henricus
Shaw	Henry
Shaw	Henry
Shaw	Henry
Shaw	Henry
Shaw	James
Shaw	Johannes
Shaw	John
Shaw	John
Shaw	John
Shaw	John
Shaw	John
Shaw	John
Shaw	John
Shaw	John Campbell
Shaw	John Campbell
Shaw	Joseph
Shaw	Joseph
Shaw	Joseph
Shaw	Peter
Shaw	Richard
Shaw	Robert
Shaw	Robert William
Shaw	Stebbing
Shaw	Stebbing
Shaw	Thomas
Shaw	Thomas
Shaw	Thomas
Shaw	Thomas
Shaw	Thomas
Shaw	Thomas
Shaw	Tobias
Shaw	Unknown
Shaw	William
Shaw	William
Shaw	William
Shaw	William
Shaw	William Henry Edward Dalyel
Shaw (-Brooke)	John Kenward
Shaw (Brooke)	John Kenward
Shawe	Alexander
Shawe	Ambrosius
Shawe	Edmund
Shawe	Edward
Shawe	Edward
Shawe	Georgius
Shawe	Hugh
Shawe	Jacobus
Shawe	James
Shawe	Johannes
Shawe	John
Shawe	John
Shawe	John
Shawe	Leonard
Shawe	Peter
Shawe	Peter
Shawe	Petrus
Shawe	Radolph
Shawe	Radulphus
Shawe	Randle
Shawe	Richard
Shawe	Richard
Shawe	Robert
Shawe	Robert
Shawe	Robertus
Shawe	Robertus
Shawe	Thomas
Shawe	Thomas
Shawe	Thurston
Shawe	William
Shawe	William
Shawe	William
Shawre	John
Shaw[-Brooke]	John Kenward
Shaxton	Franciscus
Sheafe	Grindall
Sheard	William David
Shebbeare	John
Shedford	William
Shedle	Wilhelmus
Sheene	John
