Pre_surn	Pre_fore
Spilman	Simones
Spilsbury	Thomas
Spilsbury	Thomas
Spilsbury	Thomas
Spilsbury	William
Spinck	Johannes
Spindler	Bond
Spindler	Bond
Spinks	Edmundus
Spinks	Nathaniel
Spithoveus	Johannes
Spitorius	Johannes
Spofforde	Brianus
Spofforde	Brianus
Spofforth	Ralph
Spofforth	Ralph
Spofforth	Richardus
Spokes	Edmundus
Sponer	Edwardus
Sponer	Willimus
Spooner	Edward
Spooner	Georgius
Spooner	James
Spooner	John
Spooner	Joseph
Spooner	Joseph
Spooner	Nathanielus
Spooner	R.D.R.
Spooner	R.D.R.
Spooner	Robert Denny Rix
Spooner	Thomas
Spooner	Thomas
Spooner	William
Spore	Richardus
Sporle	Richardus
Spottswood	Jacobi
Spragett	Alexandrus
Spraggett	Alexandrus
Spraggot	Alexandrus
Spraggott	Georgius
Spragott	Alexandrus
Sprakeling	John
Spranger	Henricus
Spranger	Robert
Sprat	Thomas
Sprat	Thomas
Sprat	Thomas
Sprat	Thomas
Sprat	Thomas
Sprat	Thomas
Sprat	Thomas
Sprate	Thomas
Spratt	
Spratt	Christopher
Spratt	John
Spratt	Thomas
Spratt	Thomas
Spratt	Thomas
Spratt	Thomas
Spratt	Thomas
Spratt	Thomas
Spratt	Thomas
Spratt	Thomas
Spray	John
Spread	Charles Coote
Spreling	Henrici
Spreling	Henrici
Sprewce	Thomas
Spriggs	Johannis
Spriggs	William
Spriggs	William
Spright	Trsitram
Springate	Stephanus
Springet	Anthony
Springet	Bartholomeus
Springett	Franciscus
Springett	Nathaniel
Springett	Nathaniel
Springett	William Henry
Springham	Richardus
Springold	John
Springold	John
Springold	JOhn
Springold	John
Springold	Richard
Springold	Richard
Sprint	
Sprint	Johannes
Sprint	Johannes
Sprint	Johannes
Sprint	Johannes
Sprint	Johannes
Sprint	Johannes
Sprint	John
Sprint	John
Sprinte	Johannes
Sprinte	John
Sproston	Johannes
Sproston	Johannes
Sprot	John
Sprot	not given
Sprott	Johannes
Sprott	Johannes
Sprott	Johannes
Sprott	John
Sprott	Robert
Sproule	John Rowland
Sproule	John Rowland
Sproule	John Rowland
Spry	Benjamin
Spry	Benjamin
Spry	Benjamin
Spry	Benjamin
Spry	James Hume
Spry	James Hume
Spry	James Hume
Spry	James Hume
Spry	John
Spry	John
Spry	John Hume
Spry	John Hume
Spry	Mathew
Spry	Matthew
Spry	Matthew
Spry	Philippus
Spry	Thomas
Sprynt	Johannes
Spurdance	Thome
Spurdens	William
Spurdens	William
Spurdens	William Tylvey
Spurdens	William Tylvey
Spurgeon	Christopher
Spurgeon	Christopher
Spurgeon	Christopher
Spurgeon	John Grove
Spurgeon	John Grove
Spurgeon	John Grove
Spurgeon	Richard
Spurling	Henrici
Spurling	Johannes
Spurre	Henricus
Spurre	Ricardi
Spurrett	Anthonius
Spurrett	Anthonius
Spurrier	Thomas Hector
Spurrier	Thomas Hector
Spurstow	Gulilemi
Spurwaye	Edward
Spycer	Rolandus
Spyne	Johannes
Spyne	Johannes
Spynke	Johannes
Spyre	Thomas
Spyring	Willimus
Squib	Henricus
Squib	Richardus
Squibb	Arthur
Squibb	Arthur
Squibb	Arthurus
Squibb	Laurence
Squier	Adam
Squier	Johannes
Squier	Thomas
Squier	Willielmi
Squier	Willielmus
Squier	Willimus
Squiers	Johannes
Squire	
Squire	
Squire	Arthur
Squire	Arthuri
Squire	Benjamini
Squire	Benjamini
Squire	blank
Squire	Charles
Squire	Charles
Squire	Edmund
Squire	Edmundus
Squire	ffrancis
Squire	ffrancis
Squire	ffrancis
Squire	ffrancis
Squire	Franciscus
Squire	Gulielmus
Squire	Guliemus
Squire	Joh'es
Squire	Johannes
Squire	John
Squire	John
Squire	John
Squire	John
Squire	John Franklin
Squire	John Franklin
Squire	Philippi
Squire	Richardus
Squire	Robert
Squire	Robert
Squire	Robert D'Alembert
Squire	Robert D'alembert
Squire	Robert Dislembert
Squire	Roberti
Squire	Samuel
Squire	Samuel
Squire	Samuel
Squire	Samuel
Squire	Samuel
Squire	Samuel
Squire	Samuel
Squire	Samuel
Squire	Samuel
Squire	Samuel
Squire	Samuel
Squire	Samuel
Squire	Sutton
Squire	Thomae
Squire	Thomas
Squire	Thomas
Squire	Thomas
Squire	William
Squire	William
Squires	Samuel
Squires	Samuel
Squires	Samuel
Squyer	Adamus
Squyer	Ade
Squyer	Henricus
Squyer	Robertus
Squyer	Robertus
Squyer	William
Squyer	William
Squyre	Henricus
Squyre	Henricus
Squyre	Rogerus
Squyre	William
Sqwyer	Adamus
Sringer	
St Asaph	not given
St Asaph	Richard
St Asaph	Samuel
St Barbe	Gabriel
St Clair	Patrick
St Clair	Patrick
St Clair	Patrick
St Clair	Patrick
St Clair	Patrick
St Claire	Patrick
St Eloy	M
St Ely	Moses
St George	Antoni
St John	Ambrose
St John	Francis
St John	Francis
St John	John Francis Seymour Fleming
St John	Oliveri
St John	Oliveri
St John	Oliveri
St John	Paulet
St John	Pawlet
St John	Pawlett
St John	Powlett
St John	Powlett
St John	St Andrew
St Lo	unknown
St Loe	Henry
St Loe	Thomas
St Loe	unknown
St. Asaph	Gulielmus
St. Asaph	Robert
St. Asaph	Thomas
St. Clair	Roberti
St. John	Edward
St. John	Ellis
St. John	Ellis
St. John	Goodyer
St. John	Henry Ellis
St. John	Henry Ellis
St. John	John
St. John	John
St. John	Oliver D'Oyly
St. John	St. Andrew
St. John	William 
St. John	William
St. John	William
St. Lo	Thomas
St. Mason	John
St.John	Ellis
St.John	Ellis
St.John	St.Andrew
St.Johns	St.Andrew
Stable	Johannes
Stable	Samuelis
Stable	Thomas
Stace	Johannes
Stacey	Edmundus
Stacey	Henricus
Stacey	Henricus
Stacey	Johannes
Stacey	Johannes
Stacey	Thomas
Stacie	Henry
Stackhouse	Ambrose
Stackhouse	Johes
Stackhouse	John
Stackhouse	Robertus
Stackhouse	Thomas
Stacy	Daniel
Stacy	Johannes
Stacy	Thomas
Stacy	William
Stacy	William
Stacy	Willimus
Stacye	--
Stacye	Willimus
Staddinge	Nicholaus
Staffarton	Willimus
Stafferton	Willimus
Stafford	Carolus
Stafford	Christopher
Stafford	Christopher
Stafford	Edward
Stafford	Henry
Stafford	Jacobus
Stafford	James
Stafford	James
Stafford	John
Stafford	John Herman
Stafford	Leonardus
Stafford	Leonardus
Stafford	Roberti
Stafford	Thomas
Stafford	Thomas
Stafford	Thomas
Stafford	William
Stafford	William
Stafford-Smith	Martin
Stafford-Smith	Martin
Stafforde	Leonardus
Stagg	James
Stagg	James
Staige	Gulielmus
Staighton	Richard
Stainbank	James
Stainbank	James
Stainbury	Willoughby
Staines	Samuelis
Staines	W. T.
Staines	William Talbutt
Staines	William Tolbutt
Staines	William Tolbutt
Staines	William Tolbutt
Stainforth	Gulielmi
Stainforth	Gulielmi
Stainforth	Gulielmi
Stainforth	Gulielmi
Stainforth	Gulielmi
Stainforth	Johannes
Stainforth	William
Stainforth	Willielmi
Stainsbye	Henricus
Stainthorpe	George
Stainthorpe	George
Stainthorpe	George
Stainton	Richard
Stainton	Thomas
Stainton	Thomas
Stalham	Samuelis
Stalker	Thomas
Stalkingboure	Robertus
Stalkingboure	Robertus
Stalkingboure	Robertus
Stallar	Thomas
Stallebrace	Georgius
Staller	Thomas
Stalman	Leonard
Stalman	William
Stalman	William
Stalworthe	Johannis
Stalworthum	John
Stamell	Bartholomeus
Stamner	Johannis
Stamond	Thome
Stamp	Thomas
Stampe	Edwardus
Stampe	Edwardus
Stampe	Edwardus
Stampe	Edwardus
Stampe	Gulielmus
Stampe	Stephanus
Stampe	Stephen
Stampe	Willimus
Stamper	John
Stamper	John
Stamper	John
Stamper	Richard
Stamper	Thomas
Stamper	Thomas
Stanbane	Edmundus
Stanbridge	H
Stanbury	Johannes
Stancer	Robert
Stancer	Robert
Stancliff	Richard
Stanclyffe	Richardus
Standebanke	Thomas
Standeley	Humfridus
Standen	Joseph
Standen	Nicholas
Standerwick	John
Standerwick	John
Standfast	Guliemus
Standfast	Johannes
Standfast	Johannes
Standfast	William
Standfast	William
Standish	David
Standish	Davidis
Standish	Johannes
Standish	Johannes
Standish	Johannes
Standish	John
Standish	Thomas
Standish	Turner
Standish	William
Standish	William
Standish	Willimi
Standish	Willimi
Standisshe	John
Standley	John
Standley	Matthew
Stane	John Bramston
Stane	William
Stanebanke	Edmundus
Stanelanke	William
Stanes	Samuelis
Stanfield	Ely
Stanfield	Jacobi
Stanford	Henricus
Stanford	Michael
Stanford	Michaelis
Stanford	Michaelis
Stanford	Rogerus
Stanforde	unknown
Stanhall	Thomas
Stanhaw	Rogeri
Stanhawe	John
Stanhope	Charles Spencer
Stanhope	Edwardus
Stanhope	George
Stanhope	Georgius
Stanhope	Georgius
Stanhope	Georgius
Stanhope	Georgius
Stanhope	Georgius
Stanhope	Henry
Stanhope	Henry William
Stanhope	Michael
Stanhope	Michael
Stanhope	William Henry
Stanhoppe	Edwardus
Stanier	Francis
Stanier	Francis
Stanier	Francis
Stanier	James
Stanier	John
Stanier	John
Staniforth	Walterus
Staniland	George
Stanlacke	Phillippus
Stanlake	Phillippus
Stanley	Edmundus
Stanley	Edward
Stanley	Edward
Stanley	Edward
Stanley	Edwardus
Stanley	Francis
Stanley	Francis
Stanley	Francis
Stanley	Francis
Stanley	Francis
Stanley	Francis
Stanley	Gulielmi
Stanley	Gulielmi
Stanley	Gulielmus
Stanley	Gulielmus
Stanley	Gulilemus
Stanley	Hoby
Stanley	Humfrid
Stanley	Humfridus
Stanley	Humphridus
Stanley	Jacobus
Stanley	Jacobus
Stanley	Jacobus
Stanley	Jacobus
Stanley	James
Stanley	James
Stanley	Johannes
Stanley	Johannes
Stanley	Johannes
Stanley	Johannes
Stanley	John
Stanley	John
Stanley	John
Stanley	John
Stanley	John
Stanley	John
Stanley	Joshua
Stanley	Josua
Stanley	Radulphus
Stanley	Radulphus
Stanley	Richard
Stanley	Robert
Stanley	Robert
Stanley	Thomas
Stanley	Thomas
Stanley	Thomas
Stanley	Thomas
Stanley	Thomas
Stanley	Thomas
Stanley	William
Stanley	Williamus
Stanley	Willimi
Stanley	Willimus
Stanley	Willimus
Stanly	William
Stannard	Jeremie
Stannard	Johannes
Stannarde	Thomas
Stanniford	Thomas
Stanningough	William
Stannisnought?	Petrus
Stans-field	Ely
Stansall	Thomas
Stansall	Thomas
Stansfield	Ely
Stansfield	Jacobi
Stansfield	Jacobi
Stansfield	Jacobus
Stanshall	Richardus
Stantcliffe	Samuelis
Stanter	Thomas
Stanton	Gulielmus
Stanton	Henricus
Stanton	James
Stanton	Johannes
Stanton	John
Stanton	John
Stanton	John
Stanton	Laurentius
Stanton	Radulphus
Stanton	Thomas
Stanton	Thomas
Stanton	William
Stanton	William
Stanton	William
Stanton	William
Stanton Austin	Wiltshire
Stanwicke	Richard
Stanwix	Samuel
Stapleford	William
Staples	Edmundus
Staples	John
Staples	John
Stapleton	Henry
Stapleton	Henry
Stapleton	Johannes
Stapleton	Johannes
Stapleton	John
Stapleton	Miles
Stapleton	Miles John
Stapleton	Miles John
Stapleton	Miles John
Stapleton	Milo
Stapleton	Richardus
Stapleton	Robert
Stapleton	William
Stapleton	Willimus
Stapley	Eduardus
Stapley	Eduardus
Stappylton	Martin
Stapulton	John
Stapylton	Henry
Stapylton	Henry
Stapylton	Henry
Stapylton	Milonis
Staresmore	Johannes
Staresmore	not given
Staresmore	Thomas
Staresmore	William
Starke	Alexandrus
Starkey	Guilielmi
Starkey	Gulielmi
Starkey	John
Starkey	John
Starkey	Samuel
Starkey	unknown
Starkey	Wilhelmum
Starkey	Willelmi
Starkey	William
Starkey	William
Starkie	Jacobus
Starkie	Jacobus
Starkie	Jacobus
Starkie	Richardus
Starkie	Thomas
Starkie	Thomas
Starkie	Unknown
Starky	Jacobus
Starky	John
Starky	John
Starky	John
Starky	Samuel
Starky	Samuel
Starlinge	Robertus
Starr	Barholomeus
Starsmore	John
Start	Richardi
Startoner	Richardus
Stater	John
Statham	Richard Jervis
Statham	Samuel Freeman
Statham	Samuel Freeman
Stather	John
Staughton	Johannes
Staughton	Thomas
Staundrett	Stephanus
Staunton	Edward
Staunton	Francis
Staunton	John
Staunton	Laurence
Staunton	Nicholaus
Staunton	Radulphi
Staunton	Ralph
Staveley	Georgius
Staveley	Gulielmus
Staveley	Willimus
Stavely	Ambrosius
Stavely	Johannes
Stawell	Thomas
Stawell	Thomas
Staworth	John
Staworth	John
Staynoe	Thomas
Staynoe	Thomas
Staynoe	Thomas
Staynoe	Thomas
Staynton	Robertus
Stead	Guilelmus
Stead	Sam
Stead	Samuel
Stead	Samuelis
Stead	William
Steadman	Miles
Steadman	Samuel
Steares	Johannes
Steares	Johannis
Steares	Johannis
Stearne	Gulielmus
Stebbing	Benjamini
Stebbing	Henrici
Stebbing	Henry
Stebbing	Henry
Stebbing	Henry
Stebbing	Henry
Stebbing	Henry
Stebbing	Henry
Stebbing	Henry
Stebbing	Henry
Stebbing	Henry
Stebbing	Jacobi
Stebbing	James
Stebbing	James
Stebbing	James
Stebbing	John
Stebbing	Robert
Stebbing	Robert
Stebbing	Robert
Stebbing	Titus
Stebbing	Titus
Steble	Allanson
Steckles	William
Stede	Petrus
Stedman	Edvardus
Stedman	Francis
Stedman	Franciscus
Stedman	Franciscus
Stedman	Franciscus
Stedman	Franciscus
Stedman	Franciscus
Stedman	Gulielmus
Stedman	Henricus
Stedman	Henricus
Stedman	Henricus
Stedman	Henricus
Stedman	Johannis
Stedman	Joseph
Stedman	Richard
Stedman	Samuel
Stedman	Samuel
Stedman	Samuel
Stedman	Samuel
Stedman	Thomas
Stedman	Thomas
Stedman	Thomas
Steed	William
Steed	William
Steel	Johannes
Steel	John
Steel	Roberti
Steel	William
Steele	Humphrey
Steele	Johannes
Steele	Johannes
Steele	John
Steele	Joseph
Steele	Samuel
Steele	Thomas
Steele	Thomas
Steele	Thomas
Steele	William
Steele	William
Steele	William
Steeper	Newdigate
Steeper	Nudigate
Steeple	John
Steer	William
Steer	William
Steere	John
Steere	Roger
Steers	Johannis
Steevens	Franciscus
Steevens	Gulielmus
Steevens	Henricus
Steevens	Johannes
Steevens	Rogerus
Steevenson	not given
Steffe	Joannis
Steffe	Johannis
Steffe	John
Stegall	William
Steggall	Charles
Steggall	Charles
Steggall	John
Steggall	John
Steggall	William
Steggall	William
Steirynge	blank
Stele	Radulphus
Stelele	Alison
Stempe	Thomas
Stempe	Thomas
Stempe	Thomas
Stempe	Thomas
Stenett	Nicholas
Stenimer	Henrici
Stennet	Johannis
Stennet	Nicholas
Stenninges	Robertus
Stent	Mathew
Stenton	Johannes
Stephen	Lancelot Pepys
Stephen alias Holmes	Jacobus
Stephens	
Stephens	
Stephens	--
Stephens	Antonius
Stephens	Antonius
Stephens	Carolus
Stephens	Carolus
Stephens	Edward
Stephens	Edward
Stephens	Edwardus
Stephens	fflower
Stephens	George
Stephens	George
Stephens	George
Stephens	Georgius
Stephens	Gilbert
Stephens	Gilbert
Stephens	Gulielmus
Stephens	Gulielmus
Stephens	Gulielmus
Stephens	Henry
Stephens	Henry
Stephens	Henry
Stephens	Henry
Stephens	Henry
Stephens	Henry
Stephens	Henry
Stephens	Henry
Stephens	Hugh
Stephens	John
Stephens	John
Stephens	John
Stephens	John
Stephens	John
Stephens	John
Stephens	John
Stephens	John
Stephens	John
Stephens	John
Stephens	Joseph
Stephens	Joseph
Stephens	Joseph
Stephens	Joseph
Stephens	Joseph
Stephens	Josephus
Stephens	Josephus
Stephens	Josephus
Stephens	Josephus
Stephens	Lancelot Pepys
Stephens	Lancelot Pepys
Stephens	Lancelot Pepys
Stephens	Lancelot Pepys
Stephens	Lancelot Pepys
Stephens	Lewis
Stephens	Lewis
Stephens	Lewis
Stephens	Lewis
Stephens	Michael
Stephens	Michael
Stephens	Michael Pye
Stephens	Michael Pye
Stephens	Michael Pye
Stephens	Michael Pye
Stephens	Nathanielis
Stephens	not given
Stephens	Riceus
Stephens	Richard
Stephens	Richard
Stephens	Richardus
Stephens	Richardus
Stephens	Robert
Stephens	Robert
Stephens	Robert
Stephens	Robert
Stephens	Samuelis
Stephens	Sheldon
Stephens	Sheldon
Stephens	Sheldon
Stephens	Simones
Stephens	Stephen
Stephens	Thomas
Stephens	Thomas
Stephens	Thomas
Stephens	Thomas
Stephens	Thomas Highmore
Stephens	Thomas Highmore
Stephens	Thomas Highmore
Stephens	Wilhelmus
Stephens	William
Stephens	William
Stephens	William
Stephens	William
Stephens	William
Stephens	William
Stephens	William
Stephens	Willielmus
Stephens	Willimus
Stephenson	
Stephenson	Anthony
Stephenson	Christopher
Stephenson	Christopher
Stephenson	Clement
Stephenson	George
Stephenson	George
Stephenson	Gulielmi
Stephenson	Gulielmi
Stephenson	John
Stephenson	John
Stephenson	John
Stephenson	Jonathan
Stephenson	Joshua
Stephenson	Leonardus
Stephenson	Nicholaius
Stephenson	Richardi
Stephenson	Robert
Stephenson	Roberti
Stephenson	Roberti
Stephenson	Robertus
Stephenson	Samuel
Stephenson	Samuel
Stephenson	Samuel
Stephenson	Seth Ellis
Stephenson	Thomas
Stephenson	unknown
Stephenson	Willelmus
Stephenson	William
Stephenson	william Rose
Stephenson	william Rose
Stephenson	Willimus
Stephins	John
Stephins	Robertus
Stephins	Thomas
Stephyns	Johannes
Stephyns	John
Stephyns	John
Stephyns	Willimus
Stepneth	William
Stepney	Williamus
Stere	William
Stere	Willimus
Sterling	Georgius
Stern	Laurence
Sterne	Edvardus
Sterne	Edvardus
Sterne	Edvardus
Sterne	Georgius
Sterne	Georgius
Sterne	Gulielmus
Sterne	Jaques
Sterne	Jaques
Sterne	Jaques
Sterne	Jaques
Sterne	Jaques
Sterne	Jaques
Sterne	Jaques
Sterne	Johannes
Sterne	Laurence
Sterne	Laurence
Sterne	Laurence
Sterne	Nathanielis
Sterne	Nathanielis
Sterne	Richard
Sterne	Richard
Sterne	Robertus
Sterne	Thomas
Sterne	William
Sterne	William
Sterne	Willmus
Sterpin	Johannes
Sterrell	Roberti
Sterry	Nathaniel
Sterry	Wasey
Stevens	
Stevens	Arthur
Stevens	Arthur
Stevens	Bartholomeus
Stevens	blank
Stevens	Edward
Stevens	George
Stevens	George
Stevens	Henry
Stevens	Henry
Stevens	Henry
Stevens	Henry
Stevens	Jeremie
Stevens	Johannes
Stevens	Johannes
Stevens	Johannes
Stevens	Johannes
Stevens	Johannes
Stevens	Johannes
Stevens	Johannes
Stevens	John
Stevens	John
Stevens	John
Stevens	John
Stevens	John
Stevens	John
Stevens	Leonardus
Stevens	Leonardus
Stevens	Petrus
Stevens	Richard
Stevens	Richard
Stevens	Richard
Stevens	Richard
Stevens	Robert
Stevens	Robert
Stevens	Robert
Stevens	Robert
Stevens	Roger
Stevens	Rogerus
Stevens	Thomas
Stevens	Thomas
Stevens	Thomas
Stevens	Thomas
Stevens	Thomas
Stevens	Thomas
Stevens	Thomas
Stevens	Thomas
Stevens	Thomas
Stevens	Thomas
Stevens	Thomas
Stevens	Thomas
Stevens	Thomas
Stevens	Thome
Stevens	Timotheus
Stevens	Unknown
Stevens	unknown
Stevens	William
Stevens	William
Stevens	William
Stevens	William Bagshaw
Stevens	William Bagshaw
Stevens	William Bagshaw
Stevens	Willielmus
Stevens	Willimus
Stevens Bayton	William
Stevenson	Anthony
Stevenson	Benjamin
Stevenson	Charles Butler
Stevenson	Edward
Stevenson	Franciscus
Stevenson	George
Stevenson	Gulielmus
Stevenson	Henricus
Stevenson	Henry
Stevenson	Jacobus
Stevenson	Johannes
Stevenson	Johannis
Stevenson	Johannis
Stevenson	John
Stevenson	John
Stevenson	John
Stevenson	John
Stevenson	John
Stevenson	John
Stevenson	John
Stevenson	John
Stevenson	John
Stevenson	Richard
Stevenson	Richard
Stevenson	Roberti
Stevenson	Samuelis
Stevenson	Thomas
Stevenson	Thomas
Stevenson	Thomas
Stevenson	William
Stevenson	William
Stevenson	William
Stevenson	Willimus
Stevenson	Willimus
Stevyns alias Tracye	Henry
Stevynson	Robertus
Stevynson	Thomas
Steward	
Steward	Charles
Steward	Edmund
Steward	Edmund
Steward	Henry Edward
Steward	Joannis
Steward	Joannis
Steward	Johannes
Steward	Johannes
Steward	John
Steward	John Francis
Steward	John Henry
Steward	Knightley
Steward	Knightley
Steward	Richard
Steward	Richardus
Steward	Robert
Steward	Roberti
Steward	Zacharius
Stewarde	Johannes
Stewarde	Radulphus
Stewarde	Robert
Stewarde	Zacharius
Stewart	Charles Augustus
Stewart	Charles Edward
Stewart	Charles Edward
Stewart	Charles Edward
Stewart	Charles James
Stewart	Jacobus
Stewart	Jacobus
Stewart	Jacobus
Stewart	Johes
Stewart	John
Stewart	John
Stewart	John
Stewart	John
Stewart	John Francis
Stewart	William
Stewens	Roger
Stewkely	Gulielmus
Stewkes	Thomas
Stewkley	
Stewkley	Gulielmus
Stewkley	Joannis
Stewkley	Johannis
Stewkley	William
Stewtley	John
Steyninge	Robertus
Steynings	Robert
Steynnings	Robertus
Steynoe	Thomae
Sthewe	Robert
Stibbinge	Johannes
Stibbinge	Johannes
Stibbinge	John
Stibbinges	Johannes
Stickerd	Ricardi
Stiggall	Charles
Stildman	Johannes
Stile	Edwardus
Stile	Humfredus
Stile	Jonathan
Stile	Nicholas
Stile	William  'sir'
Stileman	Edmund
Stileman	Johannes
Stileman	Johannes
Stileman	John
Stileman	John
Stileman	Timothy
Stiles	Georgius
Stiles	Harry
Stiles	James
Stiles	James
Stiles	James
Stiles	James
Stilington	Jos:
Still	Henry
Still	Joh'es
Still	Joh'es
Still	Johannes
Still	John
Still	John
Still	John
Still	John
Still	John
Still	John
Still	John
Still	Nicholaus
Still	Samuelus
Still	Samuelus
Stilling	John
Stilling	John
Stillinge	Johannes
Stillinge	Johes
Stillingfleet	
Stillingfleet	
Stillingfleet	Eduardus
Stillingfleet	Edward
Stillingfleet	Edward
Stillingfleet	Edward
Stillingfleet	Edward
Stillingfleet	Edward
Stillingfleet	Edward
Stillingfleet	Edward
Stillingfleet	Edward
Stillingfleet	Edward
Stillingfleet	Edward
Stillingfleet	Edward
Stillingfleet	Edward
Stillingfleet	Edward
Stillingfleet	Edwardi
Stillingfleet	Edwardi
Stillingfleet	Fairfax
Stillingfleet	Fairfax
Stillingfleet	Fairfax
Stillingfleet	Jacobus
Stillingfleet	James
Stillingfleet	James
Stillingfleet	James
Stillingfleet	James
Stillingfleet	James
Stillingfleet	James
Stillingfleet	James
Stillingfleet	James
Stillingfleet	James
Stillingfleet	James
Stillingfleet	James
Stillingfleet	James
Stillingfleet	James
Stillingfleet	Johannes
Stillingfleet	Johannes
Stillingfleet	Johannes
Stillingfleet	Robert
Stillingfleet	Robert
Stillingfleete	Edward
Stillingleet	John
Stillingworth	Layley
Stilton	Gulielmus
Stilton	Gulielmus
Stinnet	Johannis
Stinnett	Christopheri
Stinnett	Willielmi
Stinton	George
Stinton	George
Stinton	George
Stinton	George
Stinton	George
Stinton	George
Stinton	Ruben
Stinton	Ruben
Stinton	Samuel
Stinton	Thomas
Stirke	Thomas
Stirling	Georgius
Stirling	Isaaci
Stirling	John
Stirmett	Samuelis
Stitchell	Richardus
Stllingfleet	Johannes
Stoakes	Carolus
Stoakes	John
Stoakes	Robert
Stoaks	Richard
Stobbert	Gulielmus
Stoccer	Reinhold
Stock	Carolus
Stock	Carolus
Stock	Christopherus
Stock	Christopherus
Stock	Johannes
Stock	John Agge
Stock	Joseph
Stock	Richard
Stock	Robert
Stock	Thomas
Stock	Thomas
Stock	Thomas
Stock	Thomas
Stock	Thomas
Stock	Thomas
Stock	William
Stock	William Rich
Stock	Willielmus
Stock	Willielmus
Stockar	John
Stockbridge	Christoferus
Stockbridge	Christopherus
Stockdaile	Thomas
Stockdaile	Thomas
Stockdale	Gregorius
Stockdale	Hieronimus
Stockdale	John
Stockdale	John
Stockdale	John
Stockdale	John
Stockdale	John
Stockdale	Joseph
Stockdale	Joseph
Stockdale	Joseph
Stockdale	Joseph
Stockdale	Joseph
Stockdale	Robert
Stockdale	Robertus
Stockdale	Thomas
Stockdale	William
Stockdale	William
Stockdale	William
Stockdale	William
Stockden	Jacobus
Stockdon	Johannes
Stocke	Alexandrus
Stocke	Thomas
Stocke	Willielmus
Stocke	Willielmus
Stockeman	Rogerus
Stocker	Thomas
Stockford	Samuel Pitt Stockford
Stocking	William
Stocking	William
Stocking	William
Stocking	William
Stockins	William
Stockley	Edvardus
Stockley	Edward
Stockley	Johannes
Stockley	Roger
Stockport	Caroli
Stocks	John
Stocks	John
Stocks	John
Stockton	Elitzur
Stockton	Elitzur
Stockton	Eugene
Stockton	Eugenius
Stockton	Eugenius
Stockton	Owen
Stockton	Owen
Stockton	Robert
Stockton	Samuelus
Stockton	Samuelus
Stockton	Thomas
Stockton	William
Stockton	Willimus
Stockwell	Daniel
Stockwell	Daniel
Stockwell	Danieles
Stockwell	George
Stockwell	George
Stockwell	George
Stockwell	George
Stockwell	George
Stockwell	Joseph
Stockwell	Joseph
Stockwell	Josephus
Stockwell	Josephus
Stockwell	Thomas
Stockwell	Thomas
Stockwell	Thomas
Stockwell	Thomas
Stockwith	William
Stockwithe	William
Stockwood	William
Stockwood	William
Stockwood	William
Stockwood	William
Stockwood	William
Stockwood	William
Stodart	David
Stodart	David
Stodart	David
Stodart	David
Stodart	Robertus
Stodart	Samuel
Stodart	Samuel
Stodart	Samuel
Stodart	Samuel
Stodart	William
Stodart	William
Stodart	William
Stodart	William
Stodart	William
Stodart	William
Stodart	William
Stodart	William
Stoddard	Humfredus
Stoddard	William
Stoddart	Carolus
Stoddart	Charles
Stoddart	Charles
Stoddart	Charles
Stoddart	William
Stoddart	William
Stoddert	Johannes
Stogdell	Samuelis
Stoke	Willimus
Stokeley	Roger
Stokes	Alexander
Stokes	Antony
Stokes	Benjaminus
Stokes	Carolus
Stokes	Charles
Stokes	Charles
Stokes	Charles
Stokes	David
Stokes	David
Stokes	David
Stokes	David
Stokes	David
Stokes	Edvardus
Stokes	Edward
Stokes	Edwardus
Stokes	Edwardus
Stokes	George
Stokes	George
Stokes	Georgius
Stokes	Georgius
Stokes	Gulielmi
Stokes	Jacobus
Stokes	Johannes
Stokes	Johannes
Stokes	Johannis
Stokes	Johannis
Stokes	John
Stokes	Peregrinus
Stokes	Ricardi
Stokes	Ricardi
Stokes	Ricardus
Stokes	Ricardus
Stokes	Richard
Stokes	Richardi
Stokes	Richardus
Stokes	Robertus
Stokes	Thomas
Stokes	Thomas
Stokes	Thomas
Stokes	Thomas
Stokes	Willelmi
Stokes	Willimus
Stokesley	Roger
Stokesley	Roger
Stokoe	Alexander
Stokoe	Alexander
Stokoe	Alexander
Stokoe	Hugh
Stokton	Robertus
Stokys	John
Stoleman	Johannes
Stona	Robert
Stona	Robert
Stona	Thomas
Stona	Thomas
Stonarde	Willielmus
Stone	
Stone	
Stone	
Stone	Charles
Stone	Charles
Stone	Christopher
Stone	Clifton
Stone	David Smith
Stone	Edward
Stone	Edward
Stone	Edward
Stone	Edward
Stone	Edward
Stone	Edward
Stone	George
Stone	George
Stone	Gulielmus
Stone	Gulielmus
Stone	Joannis
Stone	Joannis
Stone	Johannes
Stone	Johannes
Stone	Johannes
Stone	Johannes
Stone	Johannes
Stone	Johannes
Stone	Johannis
Stone	John
Stone	John
Stone	John
Stone	John
Stone	John
Stone	John
Stone	John
Stone	John
Stone	John
Stone	John
Stone	John
Stone	John
Stone	John Bramston
Stone	John Bramston
Stone	Laurence
Stone	Laurentius
Stone	Philip
Stone	Richard
Stone	Richardus
Stone	Richardus
Stone	Richardus
Stone	Robert
Stone	Robert
Stone	Robert
Stone	Roberti
Stone	Robertus
Stone	Samuel
Stone	Samuel
Stone	Samuel
Stone	Samuel
Stone	St John
Stone	St John
Stone	Thomae
