410	U	9005664	4003976	147393
	U	9005498	4004239	147657
	U	9005498	4004361	147780
	U	9006009	4004361	147780
	U	9006234	4004422	147841
	U	9005498	4004519	147938
	U	9005498	4005345	148776
712	U	9006009	4005345	148776
	U	9006444	4005345	148776
	U	9005498	4006085	149520
	U	9006009	4006085	149520
	U	9005498	4006399	149836
	U	9005498	4006636	150073
	U	9006012	4006636	150073
	U	9005498	4006667	150104
	U	9005498	4006836	150276
	U	9005664	4006836	150276
	U	9005498	4006949	150390
	U	9006009	4006949	150390
	U	9005498	4006994	150436
51	U	9002467	4007147	150589
455, n. 3	U	9002468	4007147	150589
Procacci, U, (1947), 123 n. 3 & 121 n. 5	U	9002469	4007147	150589
Hodges, R, CLXXXII/3(January 1988),78-79	U	9005732	4007376	150820
III, 323	U	9006455	4007376	319998
III, 323	U	9006455	4007376	320000
	U	9005498	4007395	150839
199	U	9005503	4007415	150859
	U	9006444	4007415	150859
348	U	9006009	4007418	150862
	U	9005498	4007428	150872
	U	9005498	4007430	150874
	U	9006009	4007430	150874
	U	9005498	4007432	150876
	U	9005498	4007436	150880
100	U	9006009	4007436	150880
	U	9005498	4007536	150980
	U	9006444	4007536	150980
III, 612	U	9006455	4007536	150980
III, 612	U	9006455	4007536	319981
205	U	9005503	4007544	150989
	U	9006444	4007544	150989
	U	9005498	4007713	151159
	U	9005498	4008606	152064
	U	9005498	4008629	152088
396	U	9005664	4008629	152088
	U	9005498	4008630	152089
	U	9005498	4008633	152092
	U	9005498	4008700	152159
	U	9006234	4008700	152159
	U	9005498	4008796	152256
	U	9005498	4008821	152281
	U	9005498	4008823	152283
459	U	9006009	4008823	152283
	U	9006444	4008823	152283
	U	9005498	4008833	152293
Salvatore, II, 685-701	U	9002993	4009026	152488
	U	9005498	4009026	152488
	U	9006009	4009026	152488
	U	2009007203	4009026	157858
380	U	9006012	4009191	152653
	U	9005498	4009196	152658
	U	9005498	4009272	152734
	U	9005498	4009376	152838
	U	9005498	4009496	152959
423	U	9005664	4009496	152959
	U	9005498	4009900	153363
	U	9005498	4009905	153368
	U	9006444	4009905	153368
I, 226-227	U	9006455	4009905	320001
	U	9005498	4009908	153371
	U	9005498	4009921	153384
	U	9006234	4009934	153397
4	U	9006408	4009934	153397
	U	9005498	4009964	153428
426	U	9005664	4009964	153428
	U	2009007203	4009964	157958
	U	9005498	4009967	153431
	U	9006009	4009967	153431
	U	9006303	4009967	153431
	U	9006279	4009967	316104
	U	9005498	4009970	153434
	U	9006303	4009970	153434
	U	9005498	4009978	153442
V, 172	U	9006455	4009978	153442
	U	9005498	4009984	153448
	U	9005498	4010042	153506
	U	9005498	4010045	153509
Paolucci, A, XXVII/305 (July 1975),49-51	U	9003253	4010067	153531
	U	9006279	4010288	319308
	U	9005498	4010288	153753
	U	9005498	4010336	153802
	U	9005498	4010338	153804
	U	9005498	4010360	153826
	U	9005498	4010671	154141
	U	9005498	4011334	154808
	U	9005498	4011352	154826
324	U	9006009	4011352	154826
	U	9005498	4011602	155080
V, 626	U	9006455	4011602	155080
	U	9006009	4011603	155081
	U	9006455	4011603	155081
	U	9005498	4011735	155214
	U	9005498	4011776	155255
	U	9005498	4011913	155392
	U	9006444	4011913	155392
	U	9006303	5002255	161759
449	U	9006009	5002811	162440
671	U	9006009	5002812	162441
	U	9005503	5002824	162458
II, 29	U	9006455	5002824	162458
	U	9004591	5002825	162459
	U	9006723	5002825	1156507
	U	9006723	5002825	1156508
370	U	9006009	5002835	162471
414	U	9006009	5002844	162484
412	U	9006009	5002845	162485
403	U	9006009	5002848	162491
	U	9006303	5002851	162494
	U	9006303	5002856	162500
212	U	9006009	5002857	162501
396	U	9005664	5002859	162504
	U	9006592	5002859	162504
421	U	9005664	5002866	162513
59	U	9004594	5002871	162521
441	U	9005664	5002871	162521
	U	9006365	5002871	162522
I, 736	U	9006455	5002871	319993
I, 736	U	9006455	5002871	319994
I, 736	U	9006455	5002871	319995
	U	9006303	5002872	162523
445	U	9005664	5002873	162524
336	U	9006009	5002876	162528
416	U	9005664	5002884	162541
427	U	9005664	5002885	162542
371	U	9006009	5002887	162544
451	U	9006009	5002890	162547
	U	9005664	5002891	162548
436	U	9005664	5002892	162549
421	U	9005664	5002893	162550
436	U	9005664	5002894	162551
336	U	9006009	5002895	162552
	U	9006073	5002895	162553
368	U	9006009	5002898	162557
448	U	9006009	5002899	162558
450	U	9006009	5002901	162560
	U	9006736	5002901	323619
441	U	9005664	5002902	162561
	U	9006561	5002902	162561
59	U	9004594	5002903	162562
III, 627	U	9006455	5002903	162562
373	U	9005664	5002904	162563
829	U	9006009	5002905	162564
I, 653	U	9006455	5002905	319996
423	U	9005664	5002906	162565
11751	U	9006736	5002906	1157228
320	U	9006009	5002909	162568
342	U	9006009	5002912	162572
206	U	9006345	5002914	162574
412	U	9005664	5002914	162575
97; 97	U	9006009	5002915	162576
416	U	9005664	5002918	162579
338	U	9006009	5002919	162580
419	U	9005664	5002920	162581
436	U	9005664	5002921	162582
415	U	9005664	5002922	162583
331	U	9006009	5002923	162584
	U	9006073	5002923	162585
336	U	9006009	5002924	162586
398	U	9005664	5002926	162591
424	U	9005664	5002927	162592
	U	9006303	5002927	162593
	U	9006073	5002927	162594
375	U	9005664	5002928	162595
435	U	9005664	5002929	162596
423	U	9005664	5002930	162597
448	U	9006009	5002931	162600
	U	9006736	5002931	162601
376	U	9005664	5002934	162604
	U	9006073	5002934	162605
428	U	9005664	5002935	162606
	U	9006073	5002935	162607
101	U	9006009	5002936	162608
411	U	9005664	5002937	162609
417	U	9005664	5002941	162614
417, map	U	9005664	5002941	162615
440	U	9005664	5002943	162617
415	U	9005664	5002945	162619
415	U	9005664	5002947	162621
336	U	9006009	5002948	162622
417-418	U	9005664	5002951	162626
	U	9006073	5002951	162627
419-20	U	9005664	5002952	162628
734	U	9006009	5002962	162640
629	U	9006009	5002965	162643
	U	9006467	5002965	162644
721	U	9006009	5002967	162646
	U	9006303	5002971	162650
736	U	9006009	5002975	162654
706	U	9006009	5002976	162655
683	U	9006009	5002982	162662
268	U	9006009	5002987	162669
248	U	9006009	5002989	162671
261	U	9006009	5002990	162672
223	U	9006009	5002991	162673
174	U	9006009	5002992	162674
175	U	9006009	5002994	162676
	U	9006592	5002994	162676
197	U	9006009	5002996	162678
191	U	9006009	5002997	162679
	U	9006365	5002997	162680
113	U	9006009	5003004	162688
	U	9006592	5003004	162688
	U	9006073	5003004	162689
113	U	9006009	5003005	162690
117	U	9006009	5003009	162694
113	U	9006009	5003011	162697
208	U	9006009	5003014	162702
292	U	9006009	5003017	162705
628	U	9006009	5003019	162707
	U	9006073	5003021	162709
454	U	9006009	5003021	162710
549	U	9006009	5003024	162714
	U	9006073	5003024	162715
	U	9006073	5003024	162716
453	U	9006009	5003027	162719
601	U	9006009	5003031	162723
	U	9006592	5003031	162723
	U	9006073	5003031	162724
548	U	9006009	5003033	162727
646	U	9006009	5003035	162729
239	U	9005638	5003038	162733
550	U	9006009	5003049	162746
	U	9006073	5003049	162747
592	U	9006009	5003051	162750
	U	9006073	5003051	162751
647	U	9006009	5003060	162762
647	U	9006009	5003060	162763
map 15	U	9005521	5004321	164691
177	U	9006037	6005278	170597
355	U	9006548	6005278	170597
127	U	9006339	6005278	314424
15111	U	9006736	6005278	314424
595	U	9006009	7000214	143382
595	U	9006009	7000214	143383
62 ff.	U	9004757	7000457	45063
66	U	9006037	7000457	45063
	U	9006303	7000457	45063
	U	9006449	7000457	45063
4:838	U	9005014	7000457	45064
400	U	9006267	7000457	45064
1:296	U	9006447	7000457	45064
	U	9006449	7000457	45064
I-56	U	9006541	7000457	139941
317	U	9006551	7000457	139941
	U	9006561	7000457	139942
