102	U	2009007033	7026206	1166107
	U	9000000	7023962	346630
	U	9004778	7023962	346631
1508	U	9004778	7023962	346632
	U	9000010	7023962	346633
1114	U	9006449	7023962	346633
479	U	9006009	7023962	346634
	U	9000010	7023962	346635
479	U	9006009	7023962	346635
	U	9000000	7023962	346643
6 ff.	U	9000009	7023962	346643
	U	9000010	7023962	346643
passim	U	9004777	7023962	346643
	U	9005498	7023962	346643
	U	9006004	7023962	346643
479 ff.	U	9006009	7023962	346643
II, 861	U	9006447	7023962	346643
	U	9006449	7023962	346643
	U	2009007094	7023962	1155874
	U	9000000	7024074	1157514
6 ff.	U	9000009	7024074	1157514
	U	9000010	7024074	1157514
passim	U	9004777	7024074	1157514
	U	9005498	7024074	1157514
	U	9006004	7024074	1157514
479 ff.	U	9006009	7024074	1157514
II, 861	U	9006447	7024074	1157514
	U	9006449	7024074	1157514
	U	9000000	7024074	1157515
	U	9000010	7024074	1157517
1114	U	9006449	7024074	1157517
1508	U	9004778	7024074	1157518
	U	9000010	7024074	1157519
318	N	2009007033	7030097	1001178103
757	P	9006871	7030097	1001178102
318	P	2009007033	7030097	1001178102
	N	2009007094	7030097	1001180990
774	U	9005213	4012163	155642
	U	9006249	4012163	155642
618	U	9005213	4009207	152669
	U	9006249	4009207	152669
604	U	9006871	4009207	152669
70	U	2009007033	4009207	1162881
70	U	2009007033	4009207	1162882
604	P	9006871	7029293	1001174962
I-187	U	9006541	1030983	347080
accessed 12 November 2003	N	2009007178	7030185	1001178570
	U	9006561	7001447	96385
341	U	9006548	7001447	166974
I, 220	U	9006447	7001447	328418
	U	9006723	7001447	1157045
I-3	U	9004825	1100518	101501
I-3	U	9004825	1100518	101502
I, 220	U	9006447	1100518	1155424
Plate 101	U	9006037	1132107	133866
	U	9006561	1132107	360611
	U	9006561	1132107	360612
GNIS2025126	U	9006553	2786519	1153032
	U	9006561	1063547	64120
	U	9006561	1063545	64118
Accessed 9 November 2005	N	2009007315	7031400	1001183582
Accessed 9 November 2005	N	2009007178	7031400	1001183581
	U	9006561	1101793	102798
GNIS4005281	U	9006553	1110275	111416
GNIS4005281	U	9006553	1110275	372093
GNIS4005281	U	9006553	1110275	372094
GNIS4005281	U	9006553	1110275	372095
GNIS4005281	U	9006553	1110275	372096
GNIS4005281	U	9006553	1110275	372097
GNIS4036376	U	9006553	2640402	986715
GNIS4036376	U	9006553	2640402	986716
GNIS4036376	U	9006553	2640402	986717
II, 735	U	9005014	7029373	75671
202	U	9006267	7029373	75671
I, 143-144	U	9006447	7029373	75671
538; 101	U	9006449	7029373	75671
37	U	9006549	7029373	75671
	U	9006829	7029373	75671
I-82	U	9006541	7029373	140196
II, 735	U	9005014	7029373	183947
XV, 458	U	9005014	7029373	327072
XV, 458-459	U	9005014	7029373	327073
	U	9006829	7029373	1158708
	U	9006561	7029373	75671
	U	2009007094	7029376	1001175229
	U	2009007094	6005901	171220
	U	2009007094	7030210	174644
479	U	9006009	7024074	1157519
479	U	9006009	7024074	1157520
	U	9004778	7024074	1157521
	N	2009007071	7024074	1157514
	U	2009007094	7024074	1157516
	U	2009007094	6006728	172047
