10000000	S	7006303
10000003	S	7006303
10000000	S	7006304
10000003	S	7006304
10000000	S	7006305
10000001	S	7006305
10000003	S	7006305
10000000	S	7006306
10000001	S	7006306
10000003	S	7006306
10000000	S	7006307
10000001	S	7006307
10000000	S	7006308
10000001	S	7006308
10000003	S	7006308
10000000	S	7006309
10000003	S	7006309
10000000	S	7006310
10000001	S	7006310
10000003	S	7006310
10000000	S	7006312
10000003	S	7006312
10000000	S	7006313
10000001	S	7006313
10000003	S	7006313
10000000	S	7006314
10000001	S	7006314
10000000	S	7006315
10000001	S	7006315
10000000	S	7006317
10000001	S	7006317
10000000	S	7006318
10000001	S	7006318
10000003	S	7006318
10000000	S	7006319
10000001	S	7006319
10000003	S	7006319
10000001	S	7006320
10000003	S	7006320
10000001	S	7006321
10000003	S	7006321
10000000	S	7006322
10000001	S	7006322
10000003	S	7006322
10000000	S	7006323
10000001	S	7006323
10000003	S	7006323
10000000	S	7006324
10000001	S	7006324
10000003	S	7006324
10000000	S	7006325
10000001	S	7006325
10000000	S	7006326
10000003	S	7006326
10000000	S	7006327
10000003	S	7006327
10000000	S	7006328
10000001	S	7006328
10000003	S	7006328
10000000	S	7006329
10000001	S	7006329
10000000	S	7006330
10000001	S	7006330
10000003	S	7006330
10000000	S	7006331
10000003	S	7006331
10000001	S	7006332
10000003	S	7006332
10000000	S	7006333
10000003	S	7006333
10000000	S	7006334
10000001	S	7006334
10000002	S	7006334
10000003	S	7006334
10000000	S	7006335
10000003	S	7006335
10000001	S	7006336
10000003	S	7006336
10000001	S	7006337
10000003	S	7006337
10000000	S	7006338
10000001	S	7006338
10000003	S	7006338
10000000	S	7006339
10000003	S	7006339
10000000	S	7006341
10000001	S	7006341
10000003	S	7006341
10000000	N	7006344
10000000	S	7006344
10000001	S	7006344
10000003	S	7006344
10000000	S	7006345
10000001	S	7006345
10000003	S	7006345
10000000	S	7006346
10000003	S	7006346
10000001	S	7006520
10000003	S	7006520
10000000	S	7006522
10000001	S	7006522
10000003	S	7006522
10000001	S	7006523
10000003	S	7006523
10000000	S	7006524
10000003	S	7006524
10000000	S	7006526
10000001	S	7006526
10000003	S	7006526
10000000	S	7006528
10000001	S	7006528
10000003	S	7006528
10000000	S	7006530
10000003	S	7006530
10000000	S	7006531
10000003	S	7006531
10000000	S	7006533
10000003	S	7006533
10000000	S	7006537
10000001	S	7006537
10000003	S	7006537
10000000	S	7006539
10000003	S	7006539
10000000	S	7006543
10000001	S	7006543
10000003	S	7006543
10000000	S	7006544
10000001	S	7006544
10000001	S	7006547
10000003	S	7006547
10000001	S	7006548
10000003	S	7006548
10000001	S	7006555
10000003	S	7006555
10000000	S	7006556
10000001	S	7006556
10000003	S	7006556
10000000	S	7006565
10000001	S	7006565
10000003	S	7006565
10000000	S	7006573
10000001	S	7006573
10000003	S	7006573
10000001	S	7006574
10000003	S	7006574
10000000	S	7006575
10000001	S	7006575
10000003	S	7006575
10000001	S	7006579
10000003	S	7006579
10000000	S	7006581
10000001	S	7006581
10000003	S	7006581
10000000	S	7006582
10000001	S	7006582
10000003	S	7006582
10000000	S	7006584
10000001	S	7006584
10000003	S	7006584
10000000	S	7006588
10000001	S	7006588
10000003	S	7006588
10000000	S	7006589
10000003	S	7006589
10000000	S	7006590
10000001	S	7006590
10000003	S	7006590
10000001	S	7006591
10000003	S	7006591
10000000	S	7006592
10000001	S	7006592
10000003	S	7006592
10000000	S	7007728
10000001	S	7007728
10000003	S	7007728
10000000	S	7007731
10000001	S	7007731
10000003	S	7007731
10000000	S	7008397
10000001	S	7008397
10000000	S	7008555
10000001	S	7008555
10000000	S	7008900
10000001	S	7008900
10000000	S	7009080
10000001	S	7009080
10000000	S	7009760
10000001	S	7009760
10000002	S	7009760
10000003	S	7009760
10000000	S	7009957
10000000	S	7010020
10000001	S	7010020
10000000	S	7010381
10000001	S	7010381
10000003	S	7010381
10000000	S	7010394
10000003	S	7010394
10000000	N	7011179
10000000	S	7011179
10000001	S	7011179
10000002	S	7011179
10000003	S	7011179
10000000	S	7011181
10000001	S	7011181
10000000	N	7015413
10000000	S	7015413
10000003	S	7015413
10000000	S	7015529
10000001	S	7015529
10000000	S	7017499
10000000	S	7017500
10000000	S	7017853
10000001	S	7017853
10000000	S	7018786
10000001	S	7018786
10000000	S	7023825
10000001	S	7023825
10000000	S	7023893
10000003	S	7023893
10000000	S	7023894
10000003	S	7023894
10000000	N	7024113
10000000	S	7024113
10000001	S	7024113
10000003	S	7024113
10000000	S	7024602
10000000	S	7024741
10000000	S	7028107
10000000	N	7029392
10000000	S	7029392
10000000	S	7029393
10000000	N	7029473
10000000	S	7029473
10000000	S	7029528
10000000	S	7030235
