		43.75	43	N	45	0											11.3167	11	E	19	0											7006138
		43.8167	43	N	49	0											11.1333	11	E	8	0											7006139
		43.8	43	N	48	0											11.2833	11	E	17	0											7006141
		43.8333	43	N	50	0											11.2	11	E	12	0											7006142
		43.75	43	N	45	0											11.1833	11	E	11	0											7006143
		43.7	43	N	42	0											11.25	11	E	15	0											7006144
		43.55	43	N	33	0											11.1833	11	E	11	0											7006145
		43.95	43	N	57	0											11.3833	11	E	23	0											7006146
		43.9333	43	N	56	0											11.4667	11	E	28	0											7006147
		44.1167	44	N	7	0											11.3833	11	E	23	0											7006151
		43.9	43	N	54	0											11.2833	11	E	17	0											7006152
		44.1167	44	N	7	0											11.55	11	E	33	0											7006153
		44	44	N	0	0											11.35	11	E	21	0											7006157
		43.85	43	N	51	0											11.15	11	E	9	0											7006159
		43.8833	43	N	53	0											11.1	11	E	6	0											7006161
		45.6333	45	N	38	0											1.2333	1	E	14	0											7006162
		43.7333	43	N	44	0											11.0167	11	E	1	0											7006164
		43.7667	43	N	46	0											11.1167	11	E	7	0											7006165
		43.7667	43	N	46	0											10.8833	10	E	53	0											7006166
		43.6	43	N	36	0											10.9667	10	E	58	0											7006167
		43.05	43	N	3	0											9.9	9	E	54	0											7006168
		43.55	43	N	33	0											11.05	11	E	3	0											7006169
		43.7333	43	N	44	0											10.8	10	E	48	0											7006170
		43.55	43	N	33	0											10.9167	10	E	55	0											7006172
		43.7833	43	N	47	0											10.9333	10	E	56	0											7006173
		43.7833	43	N	47	0											11.0833	11	E	5	0											7006174
		42.45	42	N	27	0											11.4167	11	E	25	0											7006175
		42.45	42	N	27	0											11.1167	11	E	7	0											7006176
		42.6333	42	N	38	0											11.6667	11	E	40	0											7006177
		42.3667	42	N	22	0											10.9	10	E	54	0											7006178
		42.8667	42	N	52	0											11.5333	11	E	32	0											7006183
		42.8833	42	N	53	0											11.2833	11	E	17	0											7006184
		43.4833	43	N	29	0											10.35	10	E	21	0											7006186
		42.9333	42	N	56	0											11.2667	11	E	16	0											7006188
		42.85	42	N	51	0											10.9667	10	E	58	0											7006189
		42.7833	42	N	47	0											11.55	11	E	33	0											7006190
		43.4	43	N	24	0											10.4	10	E	24	0											7006191
		43.05	43	N	3	0											10.6167	10	E	37	0											7006192
		42.9333	42	N	56	0											10.5333	10	E	32	0											7006194
		42.9833	42	N	59	0											10.5	10	E	30	0											7006195
		42.8167	42	N	49	0											10.3333	10	E	20	0											7006196
		43.8333	43	N	50	0											10.6167	10	E	37	0											7006198
		43.9833	43	N	59	0											10.5333	10	E	32	0											7006200
		44.05	44	N	3	0											10.4333	10	E	26	0											7006201
		44.15	44	N	9	0											10.3167	10	E	19	0											7006202
		43.9333	43	N	56	0											10.3	10	E	18	0											7006204
		43.95	43	N	57	0											10.2333	10	E	14	0											7006205
		43.9833	43	N	59	0											10.2167	10	E	13	0											7006206
		43.8667	43	N	52	0											10.25	10	E	15	0											7006207
		44.0667	44	N	4	0											10.4833	10	E	29	0											7006242
		44.2	44	N	12	0											9.9667	9	E	58	0											7006245
		44.3833	44	N	23	0											9.8833	9	E	53	0											7006293
		43.6833	43	N	41	0											10.35	10	E	21	0											7006295
		43.7	43	N	42	0											10.5833	10	E	35	0											7006296
		43.6667	43	N	40	0											10.6333	10	E	38	0											7006299
		43.6833	43	N	41	0											10.85	10	E	51	0											7006300
		43.5333	43	N	32	0											10.6	10	E	36	0											7006301
		43.6	43	N	36	0											10.7667	10	E	46	0											7006302
		43.55	43	N	33	0											10.7167	10	E	43	0											7006303
		43.4167	43	N	25	0											10.5667	10	E	34	0											7006304
		43.4	43	N	24	0											10.8667	10	E	52	0											7006305
		43.9	43	N	54	0											10.6833	10	E	41	0											7006306
		43.8667	43	N	52	0											10.8	10	E	48	0											7006307
		43.8833	43	N	53	0											10.7667	10	E	46	0											7006308
		43.7833	43	N	47	0											11.8667	11	E	52	0											7006309
		43.6833	43	N	41	0											10.55	10	E	33	0											7006310
		43.35	43	N	21	0											11.4833	11	E	29	0											7006312
		43.15	43	N	9	0											11.3833	11	E	23	0											7006313
		43.4833	43	N	29	0											11.3833	11	E	23	0											7006314
		43.2833	43	N	17	0											11.2333	11	E	14	0											7006315
