	2		C	N	21451		4011602
	1		C	P	22101		4011602
	1		C	P	21451		4011603
	1		C	P	83002		4011735
	1		C	P	83002		4011776
	1		C	P	83002		4011913
	1		C	P	83002		5002255
	1		C	P	83002		5002811
	1		C	P	83002		5002812
	1		C	P	83002		5002824
	1		C	P	83002		5002825
	1		C	P	83002		5002835
	1		C	P	83002		5002844
	1		C	P	83002		5002845
	1		C	P	83002		5002848
	1		C	P	84217		5002851
	1		C	P	84217		5002856
	1		C	P	83002		5002857
	1		C	P	83002		5002859
	1		C	P	51224		5002866
was a Roman center	1	9999	C	P	83002	-700	5002871
	2		C	N	83020		5002871
	1		C	P	83002		5002872
	1		C	P	83002		5002873
	1		C	P	83002		5002876
	1		C	P	21153		5002884
	1		C	P	83002		5002885
	1		C	P	83002		5002887
	1		C	P	83002		5002890
	1		C	P	83002		5002891
	1		C	P	83002		5002892
	1		C	P	83002		5002893
	1		C	P	83002		5002894
	1		C	P	83002		5002895
	1		C	P	83002		5002898
	1		C	P	83002		5002899
	1		C	P	83002		5002901
	1		C	P	83002		5002902
	1		C	P	83002		5002903
	1		C	P	84217		5002904
	1		C	P	83002		5002905
	1		C	P	83002		5002906
	1		C	P	84217		5002909
	1		C	P	83002		5002912
	1		C	P	83002		5002914
	1		C	P	83002		5002915
	1		C	P	83002		5002918
	1		C	P	83002		5002919
	1		C	P	83002		5002920
	1		C	P	83002		5002921
	1		C	P	84217		5002922
	1		C	P	83002		5002923
	1		C	P	83002		5002924
	1		C	P	83002		5002926
	1		C	P	83002		5002927
	1		C	P	83002		5002928
	1		C	P	84217		5002929
	1		C	P	51821		5002930
	1		C	P	51821		5002931
	1		C	P	83002		5002934
	1		C	P	83002		5002935
	1		C	P	83002		5002936
	1		C	P	83002		5002937
	1		C	P	83002		5002941
	1		C	P	83002		5002943
	1		C	P	83002		5002945
	1		C	P	84217		5002947
	1		C	P	83002		5002948
	1		C	P	83002		5002951
	1		C	P	83002		5002952
	1		C	P	83002		5002962
	1		C	P	21437		5002965
	1		C	P	83002		5002967
	1		C	P	83002		5002971
	1		C	P	83002		5002975
	1		C	P	83002		5002976
	1		C	P	83002		5002982
	1		C	P	83002		5002987
	1		C	P	83002		5002989
	1		C	P	83002		5002990
	1		C	P	83002		5002991
	1		C	P	83002		5002992
	1		C	P	83002		5002994
	1		C	P	83002		5002996
	1		C	P	83002		5002997
	1		C	P	83002		5003004
	1		C	P	83002		5003005
	1		C	P	83002		5003009
	1		C	P	83002		5003011
	1		C	P	83002		5003014
	1		C	P	83002		5003017
	1		C	P	83002		5003019
	1		C	P	83002		5003021
	1		C	P	83002		5003024
	1		C	P	83002		5003027
	1		C	P	83002		5003031
	1		C	P	83002		5003033
	1		C	P	83002		5003035
	1		C	P	83002		5003038
	1		C	P	54413		5003049
	1		H	P	54413		5003051
	1		C	P	52461		5003060
	1		C	P	83002		5004321
was Roman colonial settlement	1	9999	C	P	83002	-300	6005278
	2		C	N	83030		6005278
was a medieval fortification	1	9999	C	P	83002	1000	7000214
	2		C	N	83020		7000214
	5		C	N	81112		7000457
	2		C	N	83040		7000457
	16		H	N	83045		7000457
of duchy of Tuscany	15	1860	H	N	83110	1500	7000457
	3		C	N	83112		7000457
	4		C	N	83115		7000457
	7		C	N	83351		7000457
	13		C	N	83360		7000457
factories located in suburbs produce precision instruments and other items	9	9999	C	N	83371	1800	7000457
site of ancient settlement, later founded as colony by Romans in 1st century BCE, at foot of Etruscan hill town Fiesole	1	9999	C	P	83002	-1000	7000457
developed on both sides of the Arno river, is subject to periodic flooding; most bridges were destroyed in WW II	6	9999	C	N	83433	-100	7000457
bishops were established here early; today is famed for huge cathedral, baptistry and for numerous other churches	8	9999	C	N	83154	700	7000457
noted as great center of art and literature since Middle Ages, especially flourished 14th-16th centuries	10	9999	C	N	83505	1150	7000457
for road and river traffic since Roman times, now is also a major hub for rail traffic	11	9999	C	N	83131	-100	7000457
famed for traditional products, including textiles, glass, ceramics, metal wares, leatherwork, art reproductions & furniture	12	9999	C	N	83506	-1100	7000457
Florentines were leading bankers in Europe by 15th cen.	14	9999	C	N	83321	1400	7000457
developed around an oratory that was founded in 934 AD	1	9999	C	P	83002	900	7000478
	2		C	N	83030		7000478
	3		C	N	83324		7000478
	4		C	N	83377		7000478
	1		C	P	83002		7000479
	1		C	P	81161		7003162
	2		C	N	81300		7003162
	1		C	P	81161		7003163
	2		C	N	81300		7003163
	1		C	P	81161		7003164
	2		C	N	81300		7003164
	1		C	P	81161		7003165
	2		C	N	81300		7003165
	1		C	P	81161		7003166
	2		C	N	81300		7003166
	1		C	P	81161		7003167
	2		C	N	81300		7003167
	1		C	P	81161		7003168
	2		C	N	81300		7003168
	1		C	P	83002		7004014
	1		C	P	83002		7004039
documented in 882 AD	1	9999	C	P	83002	700	7004249
	2		C	N	83040		7004249
	3		C	N	83115		7004249
	7		C	N	83153		7004249
	5		C	N	83324		7004249
	6		C	N	83351		7004249
	4		C	N	83371		7004249
Villanovan graves & other sites have been excavated; noted as most important Villanovan site N of the Apennines	11	9999	C	N	54451	1855	7004847
	2		C	N	83040		7004847
	3		C	N	83112		7004847
	4		C	N	83115		7004847
	7		C	N	83303		7004847
founded by Etruscans ca. 510 BC, on site of earlier Villanovan Iron Age settlement (of Urnfield type)	1	9999	C	P	83002	-700	7004847
for one of the oldest universities in Europe, dating from 11th cen.; especially noted for legal & medical studies	5	9999	C	N	83361	1000	7004847
was on the ancient Via Aemelia, still is a major hub for road & rail traffic	6	9999	C	N	83131	-400	7004847
developed after WW I; produces agricultural machinery, railway equipment, motors, chemicals & shoes	8	9999	C	N	83371	1920	7004847
site of many museums; especially noted for painters of 16th-17th cen., including the Carracci, Guido Reni & Guercino	9	9999	C	N	83505	1000	7004847
the see of Bologna was raised to an archbishopric in 1582	10	9999	C	N	83153	1100	7004847
	1		C	P	83002		7004898
	1		C	P	83002		7004955
	2		C	N	83040		7005060
	3		C	N	83115		7005060
	5		C	N	83131		7005060
has several training institutions	6	9999	C	N	83360	1800	7005060
was a very early site; had Gallic, Ligurian, Etruscan & Roman settlements	1	9999	C	P	83002	-1000	7005060
includes shoemaking, tanning, ironworking, & glass- & lace-making; probably produced pistols (named after town) in 15th cen.	4	9999	C	N	83377	1500	7005060
established in 5th cen.; was site of famous Jansenist episcopal synod opposing devotion to Sacred Heart of Jesus in 1786	7	9999	C	N	83153	400	7005060
since medieval period, noted for architecture, sculpture & painting	8	9999	C	N	83505	1100	7005060
	2		C	N	83040		7005124
of a Lombard duchy and a Tuscan countship	8	1200	H	N	83110	1000	7005124
especially noted for white wine	3	9999	C	N	83303	-800	7005124
founded by Etruscans, later was a Roman city	1	9999	C	P	83002	-800	7005124
has long produced ceramics, wrought iron & lace	4	9999	C	N	83506	1200	7005124
famed for ornate cathedral, begun in 1290 to commemorate the miracle at nearby Bolsena	5	9999	C	N	83153	1000	7005124
cathedral is the site of the altar cloth believed to have been stained in miracle of bleeding Host at Mass in Bolsena in 1263	6	9999	C	N	83152	1300	7005124
known for museums, medieval architecture, sculpture & painting, notably frescoes by Luca Signorelli & Fra Angelico	7	9999	C	N	83505	1200	7005124
	1		C	P	83002		7006022
	2		C	N	83040		7006072
	3		C	N	83115		7006072
important center of road & rail lines	6	9999	C	N	83131	1700	7006072
	4		C	N	83303		7006072
inhabited since Etruscan period	1	9999	C	P	83002	-800	7006072
produces clothing, footware, goldware & lace	5	9999	C	N	83377	1200	7006072
cathedral begun in 1286	7	9999	C	N	83153	1100	7006072
has been noted for red-clay Arretine ware (terra sigillata ware) since time of Romans	8	9999	C	N	83506	-500	7006072
noted for Roman amphitheater & Etruscan remains	9	9999	C	N	54451	1700	7006072
noted for museums, late medieval architecture & frescoes by Piero della Francesca; birthplace of writers Petrarch & Vasari	10	9999	C	N	83505	1000	7006072
was important medieval center, modern city grew after draining of adjacent Maremma swamps after 1930	1	9999	C	P	83002	800	7006073
	2		C	N	83040		7006073
	3		C	N	83115		7006073
	5		C	N	83131		7006073
	6		C	N	83303		7006073
	4		C	N	83324		7006073
developed as a fishing village, was fortified in 14th cen.	1	9999	C	P	83002	1000	7006074
	2		C	N	83040		7006074
	3		C	N	83115		7006074
important since 16th cen., sustained by canals that link the sea to the Arno river	5	9999	C	N	83324	1500	7006074
	6		C	N	83334		7006074
was a fishing port; now is one of largest ports in Italy, originally developed commercially by Cosimo I de'Medici in 1571	4	9999	C	N	83331	800	7006074
includes metallurgical plants, petroleum refinery, steelworks & chemical-manufacturing plants	7	9999	C	N	83371	1800	7006074
for Roman Catholics from England, & for Moors & Jews from Spain & Portugal in 16th-17th cen.	8	1800	H	N	83508	1500	7006074
	1		C	P	83002		7006075
	2		C	N	83040		7006076
	3		C	N	83115		7006076
	8		C	N	83154		7006076
of Lombard dukes & Frankish counts	12	800	H	N	83183	500	7006076
using Serchio river	7	9999	C	N	83385	1500	7006076
has long been at junction of roads to Parma, Florence, Rome, Pisa & Luni; today is also a rail center	4	9999	C	N	83131	-300	7006076
for surrounding rich agricultural area, especially noted for high-quality olive oil	5	9999	C	N	83323	100	7006076
famed production of silk, flour, tobacco, paper, textiles & wine	6	9999	C	N	83377	1100	7006076
